Fighter_Id,Full Name,Nickname,Ht.,Wt.,Stance,W,L,D,Belt,Round,KD,STR,TD,SUB,Ctrl,Sig. Str. %,Head_%,Body_%,Leg_%,Distance_%,Clinch_%,Ground_%,Sub. Att,Rev.,Weight_Class,Gender,Fighting Style
Brian 'All American' Stann,Brian Stann,All American,6.1,205.0,Orthodox,12,6,0,False,2.18,0.36,28.18,0.0,0.18,94.18,0.44,0.31,0.79,0.85,0.34,0.58,0.36,0.27,0.09,Middleweight,Male,Hybrid
Josh 'The Sandman' Stansbury,Josh Stansbury,The Sandman,6.2,205.0,Orthodox,4,8,0,False,2.33,0.33,37.0,0.33,0.0,240.33,0.48,0.36,0.68,1.0,0.44,0.53,0.23,0.67,0.0,Light Heavyweight,Male,Striker
Clifford 'No Nickname' Starks,Clifford Starks,No Nickname,6.0,185.0,Orthodox,13,3,0,False,2.0,0.33,15.33,0.0,0.0,177.33,0.3,0.27,0.28,0.33,0.29,0.25,0.15,0.0,0.33,Middleweight,Male,No Clear Style
Kalib 'No Nickname' Starnes,Kalib Starnes,No Nickname,6.3,185.0,Orthodox,17,11,1,False,2.4,0.0,27.8,1.0,0.4,119.8,0.5,0.38,0.65,0.68,0.37,0.92,0.25,0.4,0.2,Middleweight,Male,Striker
Laureano 'Pepi' Staropoli,Laureano Staropoli,Pepi,6.1,185.0,Orthodox,9,5,0,False,3.0,0.0,50.33,0.83,0.0,68.67,0.33,0.26,0.63,0.88,0.32,0.56,0.08,0.0,0.0,Welterweight,Male,Hybrid
Damian 'Webster' Stasiak,Damian Stasiak,Webster,5.5,135.0,Orthodox,10,6,0,False,2.67,0.17,34.67,1.33,1.0,169.33,0.44,0.38,0.37,0.78,0.46,0.61,0.54,0.5,0.33,Bantamweight,Male,Striker
Dominique 'Non-Stop Action-Packed' Steele,Dominique Steele,Non-Stop Action-Packed,5.1,170.0,Orthodox,14,9,0,False,2.6,0.4,27.8,2.2,0.0,252.8,0.58,0.55,0.65,0.33,0.48,0.51,0.42,0.0,0.0,Welterweight,Male,Striker
Kody 'No Nickname' Steele,Kody Steele,No Nickname,5.9,155.0,Orthodox,7,1,0,False,3.0,0.0,59.0,1.0,0.0,6.0,0.28,0.24,0.91,0.5,0.28,0.25,0.0,0.0,0.0,Lightweight,Male,Hybrid
Steve 'The Hooligan' Steinbeiss,Steve Steinbeiss,The Hooligan,6.3,185.0,Orthodox,9,4,0,False,2.0,0.0,46.0,0.0,0.0,161.5,0.5,0.33,0.92,0.45,0.38,0.42,0.0,0.0,0.0,Middleweight,Male,Hybrid
Dmitri 'No Nickname' Stepanov,Dmitri Stepanov,No Nickname,6.3,217.0,Orthodox,0,1,0,False,1.0,0.0,1.0,0.0,0.0,22.8,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Heavyweight,Male,Hybrid
Jeremy 'Lil' Heathen' Stephens,Jeremy Stephens,Lil' Heathen,5.9,155.0,Orthodox,28,20,0,False,2.54,0.46,37.11,1.11,0.49,122.4,0.43,0.33,0.68,0.69,0.36,0.54,0.43,0.29,0.2,Lightweight,Male,Wrestler
Aljamain 'Funk Master' Sterling,Aljamain Sterling,Funk Master,5.7,145.0,Orthodox,25,5,0,False,2.95,0.09,48.36,1.86,0.36,261.09,0.52,0.37,0.68,0.72,0.44,0.68,0.56,0.59,0.18,Bantamweight,Male,Striker
Joe 'Daddy' Stevenson,Joe Stevenson,Daddy,5.7,145.0,Orthodox,33,16,0,False,2.25,0.12,24.25,2.31,1.25,196.38,0.47,0.35,0.56,0.52,0.31,0.64,0.48,1.5,0.31,Featherweight,Male,Wrestler
Maia 'No Nickname' Stevenson,Maia Stevenson,No Nickname,5.4,115.0,Orthodox,6,5,0,False,1.0,0.0,12.0,1.0,3.0,88.0,0.54,0.17,1.0,1.0,0.44,1.0,0.0,0.0,0.0,Women's Strawweight,Female,Striker
Darren 'The Dentist' Stewart,Darren Stewart,The Dentist,6.0,205.0,Orthodox,12,8,0,False,2.07,0.0,25.36,2.5,0.14,88.93,0.45,0.37,0.79,0.64,0.33,0.77,0.27,0.07,0.0,Middleweight,Male,Hybrid
Kyle 'Gunz Up' Stewart,Kyle Stewart,Gunz Up,6.0,170.0,Orthodox,11,3,0,False,2.0,0.0,14.5,1.0,0.5,67.0,0.26,0.14,0.66,0.35,0.26,0.28,0.0,0.0,0.0,Welterweight,Male,No Clear Style
Alex 'The Brazilian Killa' Stiebling,Alex Stiebling,The Brazilian Killa,6.2,205.0,Southpaw,19,11,1,False,2.0,0.0,4.0,0.0,1.0,0.0,0.57,0.6,0.5,0.0,0.0,0.5,1.0,1.0,0.0,Middleweight,Male,Wrestler
Navajo 'No Nickname' Stirling,Navajo Stirling,No Nickname,6.4,205.0,Orthodox,7,0,0,False,3.0,0.33,89.67,1.33,0.0,156.0,0.5,0.38,0.68,0.73,0.48,0.73,0.52,0.0,0.0,Light Heavyweight,Male,Striker
Dan 'The Anvil' Stittgen,Dan Stittgen,The Anvil,6.1,170.0,Orthodox,12,5,0,False,2.0,0.5,35.5,0.5,0.0,6.5,0.42,0.16,0.39,0.64,0.39,0.5,0.0,0.0,0.0,Welterweight,Male,Hybrid
Denis 'No Nickname' Stojnic,Denis Stojnic,No Nickname,6.0,245.0,Orthodox,13,3,0,False,2.0,0.0,11.5,0.0,0.5,145.5,0.22,0.19,0.5,0.34,0.06,0.3,0.15,0.5,0.0,Heavyweight,Male,No Clear Style
Julija 'No Nickname' Stoliarenko,Julija Stoliarenko,No Nickname,5.7,125.0,Orthodox,11,10,2,False,2.33,0.0,33.89,0.22,0.67,65.67,0.39,0.32,0.54,0.53,0.38,0.44,0.22,1.0,0.11,Catch Weight,Male,Wrestler
Dustin 'No Nickname' Stoltzfus,Dustin Stoltzfus,No Nickname,6.0,185.0,Orthodox,16,8,0,False,2.3,0.0,31.7,0.4,0.5,172.2,0.42,0.3,0.7,0.82,0.37,0.59,0.59,0.7,0.3,Middleweight,Male,Striker
Niklas 'Green Mask' Stolze,Niklas Stolze,Green Mask,6.1,155.0,Switch,12,6,0,False,2.0,0.33,17.33,1.67,0.67,7.0,0.57,0.44,0.81,0.79,0.54,0.44,0.56,0.33,0.0,Lightweight,Male,Striker
Ken 'No Nickname' Stone,Ken Stone,No Nickname,5.8,135.0,Southpaw,11,4,0,False,1.5,0.25,24.25,0.5,0.25,114.5,0.55,0.34,1.0,0.64,0.48,0.67,0.25,0.25,0.0,Bantamweight,Male,Striker
Rick 'The Horror' Story,Rick Story,The Horror,5.9,170.0,Southpaw,19,9,0,False,2.68,0.21,32.26,1.95,0.95,236.53,0.42,0.3,0.74,0.66,0.34,0.63,0.56,0.74,0.26,Welterweight,Male,Wrestler
Darko 'No Nickname' Stosic,Darko Stosic,No Nickname,6.0,205.0,Orthodox,13,4,0,False,2.5,0.0,31.25,2.0,0.0,147.5,0.48,0.44,0.45,0.52,0.35,0.3,0.6,0.0,0.0,Light Heavyweight,Male,Hybrid
Greg 'Ranger' Stott,Greg Stott,Ranger,5.7,220.0,Southpaw,0,1,0,False,1.0,0.0,0.0,0.0,0.0,64.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heavyweight,Male,No Clear Style
Curtis 'No Nickname' Stout,Curtis Stout,No Nickname,6.1,185.0,Southpaw,11,12,1,False,2.0,0.0,3.5,0.0,0.0,1.5,0.68,0.0,0.5,0.84,0.74,0.0,0.25,0.0,0.0,Middleweight,Male,Hybrid
Sam 'Hands of Stone' Stout,Sam Stout,Hands of Stone,5.9,155.0,Orthodox,20,12,1,False,2.55,0.2,51.85,0.65,0.1,78.9,0.28,0.17,0.57,0.76,0.26,0.52,0.25,0.1,0.05,Lightweight,Male,Hybrid
Jesse 'Sui Generis' Strader,Jesse Strader,Sui Generis,5.7,135.0,Orthodox,5,3,0,False,2.0,0.0,39.0,2.0,0.0,100.5,0.53,0.35,0.55,0.82,0.5,0.46,0.5,0.0,0.0,Bantamweight,Male,Striker
Dave 'No Nickname' Strasser,Dave Strasser,No Nickname,5.1,170.0,Orthodox,25,8,0,False,2.0,0.0,31.0,0.5,0.0,148.0,0.33,0.28,0.58,0.5,0.28,0.3,0.34,0.0,0.0,Welterweight,Male,Hybrid
Gerald 'The Finishing Machine' Strebendt,Gerald Strebendt,The Finishing Machine,5.9,155.0,Orthodox,9,7,0,False,1.0,0.0,0.0,0.0,3.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Lightweight,Male,No Clear Style
Sean 'No Nickname' Strickland,Sean Strickland,No Nickname,6.1,185.0,Orthodox,29,7,0,False,3.3,0.09,80.17,0.61,0.0,79.7,0.42,0.39,0.64,0.75,0.41,0.48,0.29,0.17,0.0,Middleweight,Male,Striker
Mark 'Mugen' Striegl,Mark Striegl,Mugen,5.8,145.0,Southpaw,18,4,0,False,1.5,0.0,5.5,0.0,0.0,41.0,0.44,0.28,0.16,1.0,0.46,0.0,0.25,0.0,0.0,Featherweight,Male,Hybrid
Hans 'No Nickname' Stringer,Hans Stringer,No Nickname,6.3,205.0,Orthodox,22,8,3,False,2.0,0.0,23.67,2.0,0.0,236.67,0.56,0.41,0.57,0.98,0.52,0.65,0.45,0.0,0.0,Light Heavyweight,Male,Striker
Stefan 'Skyscraper' Struve,Stefan Struve,Skyscraper,6.11,265.0,Orthodox,33,13,0,False,1.92,0.25,25.62,0.67,0.71,50.58,0.47,0.34,0.52,0.59,0.44,0.34,0.26,0.88,0.25,Heavyweight,Male,Wrestler
Mike 'No Nickname' Stumpf,Mike Stumpf,No Nickname,5.1,170.0,Orthodox,11,4,0,False,2.0,0.0,81.5,0.5,1.0,86.5,0.22,0.14,0.31,0.5,0.21,0.32,0.0,0.5,0.0,Welterweight,Male,No Clear Style
Tatiana 'No Nickname' Suarez,Tatiana Suarez,No Nickname,5.5,115.0,Southpaw,12,1,0,False,2.56,0.0,25.22,1.89,0.22,413.56,0.57,0.34,0.65,0.8,0.4,0.62,0.48,0.44,0.0,Women's Strawweight,Female,Striker
Genki 'Neo-Samurai' Sudo,Genki Sudo,Neo-Samurai,5.9,155.0,Orthodox,15,4,2,False,2.0,0.0,13.0,2.0,2.33,210.0,0.48,0.23,0.46,0.62,0.2,0.25,0.34,2.33,0.0,Lightweight,Male,Wrestler
George 'The Silencer' Sullivan,George Sullivan,The Silencer,6.0,170.0,Orthodox,17,7,0,False,2.14,0.29,29.57,1.57,0.57,163.14,0.46,0.28,0.63,0.66,0.28,0.71,0.31,0.43,0.14,Welterweight,Male,Striker
Amar 'No Nickname' Suloev,Amar Suloev,No Nickname,5.9,183.0,Orthodox,24,7,0,False,2.0,0.0,17.5,0.5,0.5,1.5,0.48,0.4,0.2,0.96,0.46,0.0,0.5,0.5,0.0,Middleweight,Male,Hybrid
Baisangur 'Hunter' Susurkaev,Baisangur Susurkaev,Hunter,6.2,185.0,Orthodox,10,0,0,False,2.0,0.0,36.0,2.0,1.0,199.0,0.58,0.5,0.7,1.0,0.52,0.67,0.71,1.0,0.0,Middleweight,Male,Striker
Martin 'No Nickname' Svensson,Martin Svensson,No Nickname,6.1,155.0,Orthodox,15,6,0,False,2.0,0.0,13.0,0.0,0.0,19.0,0.38,0.14,0.71,1.0,0.38,0.0,1.0,0.0,0.0,Lightweight,Male,Hybrid
Cub 'No Nickname' Swanson,Cub Swanson,No Nickname,5.8,145.0,Orthodox,30,14,0,False,2.68,0.48,64.04,0.8,0.32,54.64,0.52,0.45,0.71,0.73,0.5,0.61,0.42,0.08,0.04,Featherweight,Male,Striker
Mike 'Quick' Swick,Mike Swick,Quick,6.1,170.0,Orthodox,15,6,0,False,2.07,0.33,20.53,0.93,0.47,110.47,0.42,0.32,0.4,0.57,0.33,0.49,0.41,0.33,0.07,Welterweight,Male,Hybrid
Floyd 'No Nickname' Sword,Floyd Sword,No Nickname,6.0,185.0,Orthodox,12,3,0,False,1.0,0.0,3.0,0.0,0.0,38.0,0.42,0.2,1.0,1.0,0.4,0.5,0.0,0.0,0.0,Middleweight,Male,Hybrid
Oumar 'No Nickname' Sy,Oumar Sy,No Nickname,6.4,205.0,Orthodox,12,1,0,False,2.0,0.0,35.25,1.75,0.25,213.25,0.34,0.26,0.36,0.61,0.32,0.22,0.1,0.25,0.0,Light Heavyweight,Male,Hybrid
Klaudia 'No Nickname' Sygula,Klaudia Sygula,No Nickname,5.8,135.0,Orthodox,7,2,0,False,2.5,0.0,37.5,0.0,0.0,99.5,0.46,0.34,0.6,0.9,0.46,0.42,0.38,0.0,0.0,Women's Bantamweight,Female,Hybrid
Bentley 'Bolivia' Syler,Bentley Syler,Bolivia,5.4,125.0,Orthodox,5,1,0,False,3.0,1.0,20.0,2.0,0.0,0.0,0.18,0.12,0.25,0.55,0.18,1.0,0.0,0.0,0.0,Flyweight,Male,Hybrid
Tim 'The Maine-iac' Sylvia,Tim Sylvia,The Maine-iac,6.8,265.0,Orthodox,31,10,0,False,2.46,0.38,45.0,0.08,0.08,102.54,0.41,0.35,0.69,0.57,0.34,0.44,0.46,0.08,0.08,Heavyweight,Male,Hybrid
Eugenio 'No Nickname' Tadeu,Eugenio Tadeu,No Nickname,5.8,160.0,Orthodox,2,3,0,False,1.0,0.0,6.0,0.0,0.0,103.63399999999999,0.25,0.13,0.17,1.0,0.45,0.08,0.0,0.0,0.0,Lightweight,Male,No Clear Style
Justin 'Bad Man' Tafa,Justin Tafa,Bad Man,6.0,264.0,Southpaw,7,5,0,False,1.6,0.5,27.1,0.0,0.0,26.5,0.47,0.41,0.52,0.36,0.45,0.49,0.28,0.0,0.0,Heavyweight,Male,Hybrid
Junior 'The Juggernaut' Tafa,Junior Tafa,The Juggernaut,6.3,205.0,Orthodox,6,4,0,False,1.83,0.17,21.17,1.17,0.33,5.5,0.53,0.49,0.87,0.17,0.46,0.55,0.26,0.0,0.17,Light Heavyweight,Male,Hybrid
Khalid 'The Warrior' Taha,Khalid Taha,The Warrior,5.5,135.0,Orthodox,13,5,0,False,2.33,0.17,33.5,2.0,0.17,27.17,0.45,0.42,0.47,0.46,0.42,0.35,0.41,0.17,0.5,Bantamweight,Male,Hybrid
Tatsuro 'No Nickname' Taira,Tatsuro Taira,No Nickname,5.7,125.0,Orthodox,17,1,0,False,2.5,0.38,33.0,2.25,1.25,362.0,0.66,0.63,0.6,0.84,0.52,0.27,0.69,1.25,0.38,Flyweight,Male,Wrestler
Mairbek 'Beckan' Taisumov,Mairbek Taisumov,Beckan,5.9,155.0,Orthodox,27,6,0,False,2.11,0.44,32.33,0.78,0.0,44.22,0.47,0.41,0.43,0.89,0.46,0.33,0.32,0.0,0.0,Lightweight,Male,Hybrid
Taiyilake 'Super Saiyan' Nueraji,Taiyilake Nueraji,Super Saiyan,6.2,170.0,Southpaw,12,1,0,False,1.0,0.0,27.0,1.0,0.0,191.0,0.71,0.71,0.67,0.0,0.67,0.0,0.71,0.0,0.0,Welterweight,Male,Striker
Yoshiki 'Kazuo' Takahashi,Yoshiki Takahashi,Kazuo,5.11,199.0,Southpaw,30,27,3,False,2.0,0.0,20.0,1.0,0.0,153.132,0.46,0.47,0.0,0.0,0.33,0.5,0.8,0.0,0.0,Lightweight,Male,Wrestler
Daiju 'No Nickname' Takase,Daiju Takase,No Nickname,6.0,170.0,Southpaw,12,15,2,False,1.67,0.0,1.67,0.0,0.0,0.0,0.18,0.24,0.0,0.0,0.0,0.0,0.33,0.0,0.0,Welterweight,Male,No Clear Style
Oleg 'The Russian Bear' Taktarov,Oleg Taktarov,The Russian Bear,6.0,210.0,Orthodox,17,5,2,False,1.22,0.0,2.44,0.0,1.22,54.9,0.17,0.1,0.04,0.17,0.11,0.14,0.0,1.22,0.22,Open Weight,Male,No Clear Style
Payton 'No Nickname' Talbott,Payton Talbott,No Nickname,5.1,135.0,Switch,10,1,0,False,2.4,0.4,48.2,1.6,0.6,122.0,0.64,0.6,0.66,0.95,0.59,0.49,0.81,0.2,0.2,Bantamweight,Male,Striker
Nordine 'No Nickname' Taleb,Nordine Taleb,No Nickname,6.1,170.0,Orthodox,15,7,0,False,2.25,0.33,36.75,1.17,0.0,145.58,0.54,0.41,0.69,0.82,0.49,0.47,0.37,0.0,0.08,Welterweight,Male,Striker
Issei 'No Nickname' Tamura,Issei Tamura,No Nickname,5.5,135.0,Orthodox,10,8,0,False,2.0,0.0,7.33,0.0,0.33,83.33,0.51,0.47,0.22,0.25,0.42,0.29,0.24,0.0,0.0,Bantamweight,Male,Hybrid
Jason 'No Nickname' Tan,Jason Tan,No Nickname,5.1,170.0,Orthodox,5,3,0,False,2.0,0.0,4.0,0.0,0.0,55.5,0.3,0.04,0.0,0.88,0.3,0.0,0.0,0.0,0.0,Welterweight,Male,No Clear Style
Michinori 'No Nickname' Tanaka,Michinori Tanaka,No Nickname,5.5,135.0,Orthodox,11,3,0,False,3.0,0.0,28.4,1.0,1.2,366.6,0.44,0.36,0.91,0.62,0.31,0.5,0.63,0.2,1.4,Bantamweight,Male,Wrestler
Evan 'No Nickname' Tanner,Evan Tanner,No Nickname,6.0,185.0,Orthodox,32,8,0,False,1.71,0.06,22.82,1.24,0.88,205.4,0.58,0.48,0.69,0.74,0.49,0.72,0.43,0.88,0.0,Middleweight,Male,Striker
Miesha 'Cupcake' Tate,Miesha Tate,Cupcake,5.6,135.0,Orthodox,20,10,0,False,3.14,0.07,47.71,0.86,0.86,273.93,0.46,0.41,0.67,0.54,0.37,0.58,0.56,0.86,0.14,Women's Bantamweight,Female,Wrestler
Thiago 'No Nickname' Tavares,Thiago Tavares,No Nickname,5.7,145.0,Orthodox,21,7,1,False,2.11,0.17,19.78,2.0,0.89,211.5,0.43,0.34,0.68,0.37,0.32,0.39,0.38,0.89,0.28,Featherweight,Male,Wrestler
Brad 'No Nickname' Tavares,Brad Tavares,No Nickname,6.1,185.0,Orthodox,21,12,0,False,2.74,0.22,47.0,0.89,0.15,102.56,0.42,0.31,0.66,0.79,0.39,0.57,0.31,0.0,0.07,Middleweight,Male,Hybrid
Ramon 'The Savage' Taveras,Ramon Taveras,The Savage,5.8,145.0,Southpaw,10,3,0,False,3.0,0.0,63.67,0.0,0.0,35.0,0.41,0.39,0.69,1.0,0.41,0.56,0.44,0.0,0.33,Featherweight,Male,Striker
Paul 'Relentless' Taylor,Paul Taylor,Relentless,6.0,155.0,Orthodox,11,6,1,False,2.67,0.44,55.0,0.22,0.44,97.89,0.48,0.37,0.82,0.8,0.41,0.72,0.32,0.44,0.22,Lightweight,Male,Striker
Jesse 'JT Money' Taylor,Jesse Taylor,JT Money,6.0,170.0,Orthodox,31,15,0,False,1.5,0.5,4.0,0.5,0.0,234.0,0.58,0.53,0.5,0.5,0.5,0.38,0.5,1.0,0.5,Welterweight,Male,Wrestler
Danielle 'Dynamite' Taylor,Danielle Taylor,Dynamite,5.0,115.0,Orthodox,9,4,0,False,3.0,0.0,49.6,0.8,0.0,0.2,0.27,0.21,0.52,0.71,0.28,0.38,0.2,0.2,0.0,Women's Strawweight,Female,Hybrid
James 'No Nickname' Te Huna,James Te Huna,No Nickname,6.2,185.0,Orthodox,16,9,0,False,1.6,0.4,25.7,1.3,0.2,141.2,0.52,0.44,0.41,0.56,0.32,0.4,0.46,0.1,0.0,Light Heavyweight,Male,Hybrid
Glover 'No Nickname' Teixeira,Glover Teixeira,No Nickname,6.2,205.0,Orthodox,33,9,0,False,2.65,0.17,47.7,1.48,0.43,204.91,0.5,0.48,0.68,0.26,0.38,0.52,0.56,0.7,0.22,Light Heavyweight,Male,Wrestler
John 'Macapa' Teixeira,John Teixeira,Macapa,5.7,145.0,Orthodox,21,2,2,False,3.0,0.0,65.0,0.0,0.0,105.0,0.37,0.19,0.76,0.82,0.32,0.76,0.0,0.0,0.0,Featherweight,Male,Hybrid
Tallison 'Xicao' Teixeira,Tallison Teixeira,Xicao,6.7,258.0,Orthodox,8,1,0,False,1.0,0.0,1.5,0.0,0.0,5.5,0.74,0.72,0.5,0.0,0.55,0.5,0.5,0.0,0.0,Heavyweight,Male,Hybrid
Tra 'Trauma' Telligman,Tra Telligman,Trauma,6.2,233.0,Orthodox,7,5,1,False,1.2,0.2,14.0,0.0,0.2,11.5,0.33,0.26,0.56,0.67,0.31,0.27,0.2,0.2,0.0,Heavyweight,Male,Hybrid
Ramazan 'Temurlan' Temirov,Ramazan Temirov,Temurlan,5.4,125.0,Orthodox,19,3,0,False,2.0,0.0,35.0,0.0,0.0,14.0,0.4,0.38,0.54,0.5,0.4,0.24,0.3,0.0,0.0,Flyweight,Male,Hybrid
David 'The Soul Assassin' Terrell,David Terrell,The Soul Assassin,6.1,185.0,Southpaw,6,2,0,False,1.0,0.33,6.33,1.0,1.0,34.33,0.62,0.6,0.33,0.42,0.36,0.53,0.5,1.0,0.0,Middleweight,Male,Striker
David 'No Nickname' Teymur,David Teymur,No Nickname,5.9,155.0,Southpaw,8,2,0,False,2.5,0.5,46.5,0.5,0.0,28.33,0.45,0.31,0.64,0.84,0.45,0.27,0.38,0.0,0.0,Lightweight,Male,Hybrid
Daniel 'Kid Dynamite' Teymur,Daniel Teymur,Kid Dynamite,5.5,145.0,Orthodox,7,4,0,False,2.4,0.0,32.4,1.2,0.6,119.0,0.44,0.36,0.68,0.38,0.42,0.51,0.43,0.2,0.0,Featherweight,Male,Hybrid
Motonobu 'No Nickname' Tezuka,Motonobu Tezuka,No Nickname,5.7,135.0,Southpaw,28,12,7,False,3.0,0.0,13.0,1.5,0.5,347.0,0.2,0.09,0.25,0.6,0.2,0.5,0.0,0.5,0.0,Bantamweight,Male,Wrestler
Jason 'No Nickname' Thacker,Jason Thacker,No Nickname,5.1,185.0,Orthodox,0,1,0,False,1.0,0.0,1.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.5,0.0,0.0,0.0,Middleweight,Male,No Clear Style
Alexia 'Burguesinha' Thainara,Alexia Thainara,Burguesinha,5.4,115.0,Orthodox,12,1,0,False,2.0,0.0,19.5,0.0,0.0,403.0,0.46,0.46,0.52,0.5,0.38,0.25,0.67,1.5,0.0,Women's Strawweight,Female,Wrestler
Brandon 'Rukus' Thatch,Brandon Thatch,Rukus,6.2,170.0,Switch,11,5,0,False,1.83,0.0,24.83,1.17,0.5,15.33,0.51,0.34,0.67,0.54,0.43,0.78,0.44,0.33,0.0,Welterweight,Male,Hybrid
Elias 'The Spartan' Theodorou,Elias Theodorou,The Spartan,6.1,185.0,Orthodox,16,3,0,False,2.82,0.0,55.27,1.09,0.0,185.0,0.41,0.3,0.58,0.7,0.34,0.74,0.45,0.0,0.27,Middleweight,Male,Striker
Paulo 'No Nickname' Thiago,Paulo Thiago,No Nickname,5.11,170.0,Orthodox,18,9,0,False,2.46,0.54,21.85,1.08,1.08,104.46,0.34,0.25,0.71,0.75,0.26,0.51,0.27,0.92,0.23,Welterweight,Male,Wrestler
Colby 'Slickness' Thicknesse,Colby Thicknesse,Slickness,5.7,135.0,Orthodox,7,1,0,False,3.0,0.0,51.5,1.5,0.5,232.5,0.42,0.36,0.62,0.94,0.38,0.64,0.29,0.5,0.0,Bantamweight,Male,Striker
Din 'Dinyero' Thomas,Din Thomas,Dinyero,5.9,155.0,Orthodox,26,9,0,False,2.33,0.11,20.22,1.0,0.89,149.67,0.35,0.32,0.55,0.56,0.26,0.48,0.49,0.89,0.0,Lightweight,Male,Wrestler
Ryan 'The Tank Engine' Thomas,Ryan Thomas,The Tank Engine,6.0,170.0,Orthodox,20,8,0,False,2.0,0.0,13.5,2.5,1.0,141.5,0.45,0.36,0.66,0.8,0.26,0.64,0.5,1.0,0.0,Welterweight,Male,Wrestler
Nick 'The Goat' Thompson,Nick Thompson,The Goat,6.1,170.0,Orthodox,38,14,1,False,2.0,0.0,25.0,1.0,1.5,219.0,0.36,0.26,0.46,1.0,0.37,0.36,0.39,1.5,1.5,Welterweight,Male,Wrestler
Oli 'No Nickname' Thompson,Oli Thompson,No Nickname,6.1,242.0,Orthodox,17,10,0,False,2.0,0.0,41.0,0.0,0.0,26.5,0.48,0.28,0.92,0.8,0.41,0.66,0.0,0.5,0.0,Heavyweight,Male,Hybrid
Stephen 'Wonderboy' Thompson,Stephen Thompson,Wonderboy,6.0,170.0,Orthodox,17,9,1,False,3.0,0.27,53.5,0.82,0.05,52.64,0.47,0.4,0.69,0.84,0.46,0.61,0.42,0.0,0.09,Welterweight,Male,Striker
Josh 'The Punk' Thomson,Josh Thomson,The Punk,5.1,155.0,Orthodox,22,9,0,False,2.57,0.29,35.14,1.43,0.43,173.29,0.47,0.34,0.69,0.62,0.42,0.5,0.46,0.0,0.0,Lightweight,Male,Striker
Simeon 'The Grin' Thoresen,Simeon Thoresen,The Grin,6.1,170.0,Orthodox,17,6,1,False,2.0,0.0,38.0,0.67,1.67,142.0,0.43,0.32,0.82,0.63,0.34,0.83,0.23,1.0,0.33,Welterweight,Male,Wrestler
Gleison 'No Nickname' Tibau,Gleison Tibau,No Nickname,5.1,155.0,Southpaw,33,14,0,False,2.39,0.07,23.64,2.64,0.57,222.21,0.35,0.32,0.45,0.57,0.26,0.48,0.4,0.61,0.04,Lightweight,Male,Wrestler
Chris 'BadBoy' Tickle,Chris Tickle,BadBoy,5.9,155.0,Orthodox,9,9,0,False,3.0,0.0,16.0,1.0,2.0,303.0,0.4,0.32,0.75,1.0,0.32,1.0,0.8,2.0,1.0,Lightweight,Male,Wrestler
Nolan 'No Nickname' Ticman,Nolan Ticman,No Nickname,5.6,125.0,Orthodox,4,3,0,False,3.0,0.0,38.0,3.0,0.0,58.0,0.47,0.33,0.66,0.96,0.37,0.7,0.69,0.0,0.5,Flyweight,Male,Striker
Darren 'The Gorilla' Till,Darren Till,The Gorilla,6.0,185.0,Southpaw,18,5,1,False,2.92,0.25,35.25,1.0,0.25,53.75,0.44,0.38,0.69,0.84,0.42,0.61,0.43,0.0,0.08,Middleweight,Male,Striker
Denis 'No Nickname' Tiuliulin,Denis Tiuliulin,No Nickname,6.1,185.0,Orthodox,10,10,0,False,1.83,0.33,28.33,0.5,0.0,34.67,0.38,0.3,0.6,0.39,0.36,0.55,0.08,0.0,0.0,Middleweight,Male,Hybrid
Dusko 'Thunder' Todorovic,Dusko Todorovic,Thunder,6.1,185.0,Orthodox,13,6,0,False,1.6,0.0,20.0,1.2,0.3,119.4,0.58,0.45,0.8,0.57,0.45,0.65,0.38,0.2,0.1,Middleweight,Male,Striker
Tuco 'No Nickname' Tokkos,Tuco Tokkos,No Nickname,6.4,205.0,Orthodox,11,5,0,False,2.0,0.0,19.67,1.0,0.0,229.0,0.53,0.56,0.33,0.87,0.51,0.13,0.18,0.33,0.0,Light Heavyweight,Male,Hybrid
Kazuki 'No Nickname' Tokudome,Kazuki Tokudome,No Nickname,5.11,155.0,Southpaw,18,7,1,False,2.75,1.0,41.5,0.75,0.25,326.0,0.43,0.37,0.65,0.89,0.36,0.76,0.55,0.0,0.0,Lightweight,Male,Striker
Puja 'Cyclone' Tomar,Puja Tomar,Cyclone,5.4,115.0,Southpaw,9,5,0,False,2.5,0.5,60.0,0.0,0.0,39.0,0.48,0.34,0.84,0.5,0.46,0.35,0.44,0.0,0.0,Women's Strawweight,Female,Hybrid
Tyler 'No Nickname' Toner,Tyler Toner,No Nickname,5.8,145.0,Orthodox,15,7,0,False,3.0,0.0,21.0,0.0,0.0,0.0,0.26,0.16,0.8,0.58,0.26,0.0,1.0,0.0,0.0,Featherweight,Male,Hybrid
James 'Lights Out' Toney,James Toney,Lights Out,5.9,220.0,Orthodox,0,1,0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heavyweight,Male,No Clear Style
