Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Accuracy,Feedback,Study
103,2,2,0.7,4.643467,8.722393,2,1,0,2
103,2,1,0.75,1.007238,3.413794,2,0,0,2
103,2,2,0.8,1.485167,3.450356,2,1,0,2
103,2,1,0.8,0.8884924,4.332871,2,0,0,2
103,2,1,0.75,0.9801269,3.875897,2,0,0,2
103,2,1,0.8,1.266508,3.819313,2,0,0,2
103,2,2,0.75,1.299111,2.825659,2,1,0,2
103,1,1,0.8,0.9241248,2.367999,2,1,0,2
103,1,2,0.7,3.603862,4.905412,2,0,0,2
103,2,1,0.75,1.305382,4.345396,2,0,0,2
103,1,2,0.75,8.114627,3.440706,2,0,0,2
103,2,1,0.8,0.963349,3.112185,2,0,0,2
103,1,1,0.8,0.9186264,3.833107,2,1,0,2
103,2,1,0.75,1.063424,2.632947,2,0,0,2
103,1,1,0.75,1.034466,3.030677,2,1,0,2
103,1,1,0.8,0.94115,4.144391,2,1,0,2
104,2,2,0.7,0.8126025,5.028524,2,1,0,2
104,1,1,0.6,1.290965,4.124476,2,1,0,2
104,2,2,0.65,1.802122,8.757945,2,1,0,2
104,2,2,0.6,1.083654,4.919644,2,1,0,2
104,2,2,0.65,1.023753,2.529357,2,1,0,2
104,2,1,0.65,0.6832154,3.04855,2,0,0,2
104,1,2,0.6,2.729581,6.249854,2,0,0,2
104,2,2,0.75,1.346657,4.850794,2,1,0,2
104,2,2,0.65,2.020054,4.251101,2,1,0,2
104,1,1,0.65,1.424276,4.680495,2,1,0,2
104,1,1,0.7,1.337736,4.810969,2,1,0,2
104,1,2,0.7,1.160746,4.622261,2,0,0,2
104,2,2,0.7,1.146705,3.617761,2,1,0,2
104,2,1,0.65,1.203335,4.094219,2,0,0,2
104,2,2,0.75,1.151899,3.6031,2,1,0,2
104,1,2,0.65,1.163448,2.830078,2,0,0,2
104,2,2,0.75,0.9864163,3.853257,2,1,0,2
104,2,1,0.8,0.952924,5.165046,2,0,0,2
104,1,2,0.75,1.907333,6.148609,2,0,0,2
104,1,1,0.65,6.67287,5.455822,2,1,0,2
104,2,2,0.7,4.965455,4.66709,2,1,0,2
104,1,1,0.65,2.240441,6.612479,2,1,0,2
104,1,2,0.7,1.57691,5.221817,2,0,0,2
104,2,2,0.65,0.8566355,3.589266,2,1,0,2
104,1,2,0.75,1.025267,4.460746,2,0,0,2
104,2,2,0.8,0.9549165,3.816167,2,1,0,2
104,2,1,0.65,1.616957,3.288787,2,0,0,2
104,2,1,0.65,1.232292,4.204706,2,0,0,2
104,1,1,0.7,1.377971,4.049985,2,1,0,2
104,1,2,0.5,1.190854,1.318773,2,0,0,2
104,1,2,0.65,8.52787,4.14628,2,0,0,2
104,2,1,0.7,1.076229,2.91379,2,0,0,2
104,1,2,0.65,1.692964,4.493766,2,0,0,2
104,1,1,0.7,2.14538,4.349144,2,1,0,2
104,2,2,0.85,1.704718,6.684415,2,1,0,2
104,2,2,0.9,1.038243,4.890155,2,1,0,2
104,2,1,0.8,1.557156,4.825836,2,0,0,2
104,2,2,0.8,1.892793,5.194221,2,1,0,2
104,2,2,0.8,4.622418,4.563217,2,1,0,2
104,2,2,0.75,1.742411,5.559633,2,1,0,2
104,2,2,0.9,1.667994,4.405585,2,1,0,2
104,1,2,0.75,1.237778,4.849576,2,0,0,2
104,1,1,0.75,1.393945,4.886859,2,1,0,2
104,2,1,0.8,1.30476,4.62148,2,0,0,2
104,1,2,0.9,2.501082,3.886697,2,0,0,2
104,2,2,0.75,1.558744,3.281568,2,1,0,2
104,1,2,0.7,6.628717,8.792564,2,0,0,2
104,2,1,0.7,1.18359,4.138972,2,0,0,2
104,1,1,0.75,0.934432,3.899963,2,1,0,2
104,1,2,0.75,1.337736,2.330481,2,0,0,2
105,2,2,1,0.69943,1.204865,2,1,0,2
105,1,2,0.8,0.8515109,2.979147,2,0,0,2
105,2,1,1,1.300217,1.993911,2,0,0,2
105,2,1,0.65,1.492077,2.104936,2,0,0,2
105,2,1,1,1.458574,1.050461,2,0,0,2
105,2,1,1,0.7151484,2.679896,2,0,0,2
105,1,1,0.8,1.757529,2.057623,2,1,0,2
105,2,2,0.75,1.197504,2.296951,2,1,0,2
105,2,1,0.7,1.17149,2.408643,2,0,0,2
105,1,1,1,0.8327297,1.46664,2,1,0,2
105,1,1,1,0.5890793,1.070326,2,1,0,2
105,1,1,0.75,0.9058768,1.801586,2,1,0,2
105,2,2,0.8,1.42775,6.326691,2,1,0,2
105,2,1,1,0.7116513,1.008221,2,0,0,2
105,2,1,1,0.8498608,1.048008,2,0,0,2
105,1,1,0.75,0.9297124,1.848567,2,1,0,2
105,2,2,1,0.833173,1.080519,2,1,0,2
105,2,1,0.75,2.565793,2.116491,2,0,0,2
105,1,2,0.7,2.131339,1.905433,2,0,0,2
105,1,1,1,0.6813105,1.044532,2,1,0,2
105,2,2,1,0.8186628,0.9861193,2,1,0,2
105,1,1,1,1.092375,1.322944,2,1,0,2
105,1,1,1,0.4676207,1.165729,2,1,0,2
105,2,2,0.75,0.6930444,3.140731,2,1,0,2
105,1,2,0.6,1.874434,1.69467,2,0,0,2
105,2,2,0.75,0.8370053,1.881545,2,1,0,2
105,2,2,1,0.503099,0.8816487,2,1,0,2
105,2,1,1,0.68064,1.96555,2,0,0,2
105,1,2,0.75,1.488557,1.577875,2,0,0,2
105,1,2,0.75,0.7955081,2.385538,2,0,0,2
105,1,1,1,0.4300566,1.077727,2,1,0,2
105,2,2,0.75,0.7541264,1.777489,2,1,0,2
105,1,2,0.6,1.148419,1.658317,2,0,0,2
105,1,1,1,0.6417187,0.9573647,2,1,0,2
105,2,2,1,0.5713188,0.9644204,2,1,0,2
105,2,2,0.8,1.319529,3.894135,2,1,0,2
105,2,2,0.75,0.9197924,1.66925,2,1,0,2
105,2,2,0.75,2.113854,2.410723,2,1,0,2
105,2,2,0.75,1.695716,3.21408,2,1,0,2
105,2,2,0.7,1.466374,1.828593,2,1,0,2
105,2,1,0.7,1.447563,2.236663,2,0,0,2
105,1,2,0.7,0.751828,1.623558,2,0,0,2
105,1,1,1,0.4777381,1.399282,2,1,0,2
105,2,2,1,1.239486,1.339924,2,1,0,2
105,1,2,1,0.5520465,0.937297,2,0,0,2
105,2,1,1,0.6849186,1.114319,2,0,0,2
105,1,2,0.75,0.996223,3.578699,2,0,0,2
105,2,2,1,1.167514,1.383347,2,1,0,2
105,1,1,1,1.116171,2.185512,2,1,0,2
105,1,1,1,0.6704729,1.222799,2,1,0,2
106,2,2,0.7,0.7688845,2.209892,2,1,0,2
106,1,1,0.75,0.5182472,2.121415,2,1,0,2
106,2,1,0.65,1.123154,2.74453,2,0,0,2
106,2,2,0.5,2.00334,1.920776,2,1,0,2
106,2,1,0.85,0.6701154,3.51426,2,0,0,2
106,2,1,0.65,4.131989,2.229369,2,0,0,2
106,1,1,1,1.20531,1.552374,2,1,0,2
106,2,1,0.85,1.143487,3.105176,2,0,0,2
106,2,2,0.75,1.266798,2.293233,2,1,0,2
106,1,1,0.75,1.011509,2.739963,2,1,0,2
106,1,2,0.5,5.422359,0.3077987,2,0,0,2
106,1,1,0.85,0.6663123,3.892999,2,1,0,2
106,2,2,0.8,0.8534598,2.940092,2,1,0,2
106,2,1,0.85,0.5893644,3.044426,2,0,0,2
106,2,1,0.75,0.5817736,5.745623,2,0,0,2
106,1,1,0.7,1.201405,1.511558,2,1,0,2
106,2,2,1,0.7744651,1.244647,2,1,0,2
106,2,1,0.9,0.4830193,2.205266,2,0,0,2
106,1,2,0.7,1.010881,1.611084,2,0,0,2
106,1,1,0.8,0.6135528,3.830932,2,1,0,2
106,2,1,0.6,1.152678,1.831951,2,0,0,2
106,1,1,0.65,1.078433,5.962854,2,1,0,2
106,1,1,1,0.5091569,1.589896,2,1,0,2
106,2,1,0.5,3.100365,0.3697402,2,0,0,2
106,1,2,0.5,1.959922,7.937903,2,0,0,2
106,2,2,1,0.6106617,1.13799,2,1,0,2
106,2,1,0.65,2.927048,2.541895,2,0,0,2
106,2,2,0.55,1.421186,1.628827,2,1,0,2
106,1,1,0.6,0.9303283,1.183242,2,1,0,2
106,1,1,0.7,0.5302829,1.488117,2,1,0,2
106,1,1,1,0.4096353,2.457945,2,1,0,2
106,2,2,1,0.38227,1.705984,2,1,0,2
106,1,1,0.6,0.5123345,1.608839,2,1,0,2
106,1,1,0.9,0.5246163,2.58479,2,1,0,2
106,2,2,0.7,0.60995,2.712186,2,1,0,2
106,2,1,0.5,1.673727,0.970384,2,0,0,2
106,2,2,0.6,3.188479,1.229108,2,1,0,2
106,2,1,0.6,1.533145,2.420825,2,0,0,2
106,2,2,0.6,0.7653924,1.051344,2,1,0,2
106,2,2,0.7,0.5914606,1.770961,2,1,0,2
106,2,1,0.5,3.540205,0.8053448,2,0,0,2
106,1,2,0.6,1.316354,1.22264,2,0,0,2
106,1,1,0.7,2.32481,2.281598,2,1,0,2
106,2,1,0.65,0.8374082,1.330974,2,0,0,2
106,1,2,0.7,0.9786161,2.239511,2,0,0,2
106,2,1,0.85,0.4289635,1.912414,2,0,0,2
106,1,1,0.75,0.652801,1.680884,2,1,0,2
106,2,2,0.7,0.3485948,2.219783,2,1,0,2
106,1,1,0.85,0.5111976,2.080747,2,1,0,2
106,1,1,0.9,0.4171237,1.560919,2,1,0,2
107,2,2,0.9,1.082116,2.943145,2,1,0,2
107,1,2,0.8,1.044931,4.055734,2,0,0,2
107,2,1,0.8,1.059916,3.429238,2,0,0,2
107,2,2,0.7,2.740738,3.558841,2,1,0,2
107,2,1,0.55,2.595377,5.113698,2,0,0,2
107,2,1,0.5,5.01867,0.8417397,2,0,0,2
107,1,1,0.65,1.218291,2.111195,2,1,0,2
107,2,2,0.65,1.344895,2.460459,2,1,0,2
107,2,2,0.7,1.091411,2.025727,2,1,0,2
107,1,2,0.55,1.321505,1.428545,2,0,0,2
107,1,1,0.6,0.9775055,1.690064,2,1,0,2
107,1,1,0.55,1.929741,4.808032,2,1,0,2
107,2,1,0.7,0.9858071,3.771122,2,0,0,2
107,2,1,0.6,0.9816696,1.782259,2,0,0,2
107,2,1,0.55,1.049172,1.183404,2,0,0,2
107,1,1,0.7,0.9008101,2.345253,2,1,0,2
107,2,2,0.8,1.231094,5.12694,2,1,0,2
107,2,1,0.6,0.9899207,1.294283,2,0,0,2
107,1,2,0.7,1.096124,4.460774,2,0,0,2
107,1,1,1,1.249764,3.170006,2,1,0,2
107,2,2,0.8,0.8680658,2.59226,2,1,0,2
107,1,2,0.55,3.033487,1.633271,2,0,0,2
107,1,1,0.6,1.957763,2.033254,2,1,0,2
107,2,1,0.9,0.9767351,2.752206,2,0,0,2
107,1,1,0.55,3.352827,1.531275,2,1,0,2
107,2,2,0.75,0.8915684,2.521724,2,1,0,2
107,2,2,0.85,0.9747577,4.661175,2,1,0,2
107,2,2,0.5,1.981357,0.677931,2,1,0,2
107,1,1,0.55,1.794873,3.502342,2,1,0,2
107,1,1,0.8,0.8489423,2.013817,2,1,0,2
107,1,1,0.75,0.910493,3.757896,2,1,0,2
107,2,2,0.65,0.9171881,2.544879,2,1,0,2
107,1,2,0.6,1.703966,2.928283,2,0,0,2
107,1,2,0.55,1.50478,2.236371,2,0,0,2
107,2,2,0.65,1.320674,3.686121,2,1,0,2
107,2,1,0.95,1.035882,2.200003,2,0,0,2
107,2,2,0.8,0.8180673,2.350676,2,1,0,2
107,2,2,0.7,1.200865,2.32561,2,1,0,2
107,2,1,0.65,1.294025,1.5985,2,0,0,2
107,2,2,0.8,0.7312041,3.455869,2,1,0,2
107,2,2,0.95,0.7552572,1.713411,2,1,0,2
107,1,2,0.6,1.153252,7.106036,2,0,0,2
107,1,2,0.55,1.349966,0.9102607,2,0,0,2
107,2,2,0.6,0.9955682,1.481883,2,1,0,2
107,1,2,0.9,1.20015,2.916038,2,0,0,2
107,2,2,0.5,1.204996,0.6563125,2,1,0,2
107,1,2,0.85,1.33744,3.406517,2,0,0,2
107,2,2,0.65,1.171194,3.610921,2,1,0,2
107,1,2,0.55,3.323289,1.256485,2,0,0,2
107,1,1,0.55,1.56484,1.46631,2,1,0,2
108,2,2,0.7,0.7365434,2.375582,2,1,0,2
108,1,1,0.6,1.430352,1.374148,2,1,0,2
108,2,1,0.75,0.9670136,1.673646,2,0,0,2
108,2,1,0.6,0.7867062,1.382139,2,0,0,2
108,2,2,0.7,1.02718,1.805005,2,1,0,2
108,2,2,0.75,0.2721471,1.721836,2,1,0,2
108,1,1,0.7,1.253298,7.380025,2,1,0,2
108,2,2,0.9,0.2955852,1.70926,2,1,0,2
108,2,1,0.6,1.153854,0.9078926,2,0,0,2
108,1,1,0.75,0.7639017,1.53638,2,1,0,2
108,1,1,0.85,0.6279746,1.624443,2,1,0,2
108,1,1,0.9,0.6541802,1.703318,2,1,0,2
108,2,2,0.65,1.384417,1.699993,2,1,0,2
108,2,1,0.75,0.8694654,1.484889,2,0,0,2
108,2,1,0.85,0.0854134,2.010981,2,0,0,2
108,1,1,0.85,0.4506613,2.403505,2,1,0,2
108,2,2,0.7,1.01051,1.546299,2,1,0,2
108,2,2,0.75,1.604348,1.475951,2,1,0,2
108,1,2,0.75,0.8443155,1.099319,2,0,0,2
108,1,1,0.75,0.7300289,2.806274,2,1,0,2
108,2,1,0.7,0.8016386,1.782087,2,0,0,2
108,1,2,0.7,0.9558144,1.553963,2,0,0,2
108,1,1,0.75,0.5640209,1.541716,2,1,0,2
108,2,1,0.7,0.771758,1.243456,2,0,0,2
108,1,1,0.75,0.4592437,1.969499,2,1,0,2
108,2,2,0.65,0.6349406,1.880776,2,1,0,2
108,2,2,0.7,0.8854035,2.825114,2,1,0,2
108,2,2,0.7,0.7542421,1.342292,2,1,0,2
108,1,2,0.7,0.6738881,1.683884,2,0,0,2
108,1,2,0.75,1.2391,2.142173,2,0,0,2
108,1,2,0.7,0.9616589,1.215704,2,0,0,2
108,2,2,0.7,1.505449,1.522422,2,1,0,2
108,1,2,0.75,1.286236,3.316524,2,0,0,2
108,1,1,0.7,1.667889,1.596969,2,1,0,2
108,2,1,0.75,1.619601,1.056944,2,0,0,2
108,2,1,0.75,1.000932,1.430326,2,0,0,2
108,2,1,0.75,1.8333,3.121337,2,0,0,2
108,2,1,0.95,0.593614,2.922392,2,0,0,2
108,2,1,0.8,0.5114546,1.503306,2,0,0,2
108,2,2,0.5,1.388284,0.3399648,2,1,0,2
108,2,2,0.6,1.257048,1.129583,2,1,0,2
108,1,2,0.65,0.9231598,6.792293,2,0,0,2
108,1,1,0.7,0.167995,1.605755,2,1,0,2
108,2,2,0.7,0.5219828,1.315695,2,1,0,2
108,1,1,0.65,0.8014578,1.323752,2,1,0,2
108,2,1,0.75,0.8942365,1.59645,2,0,0,2
108,1,1,0.7,1.355742,1.446806,2,1,0,2
108,2,2,0.7,1.749749,1.200511,2,1,0,2
108,1,1,0.65,0.8078924,1.480382,2,1,0,2
108,1,1,0.9,0.5564654,1.071536,2,1,0,2
109,2,2,0.7,1.620861,5.208218,2,1,0,2
109,1,1,0.85,1.350999,3.769951,2,1,0,2
109,2,1,0.7,1.810871,2.684146,2,0,0,2
109,2,2,0.75,1.885455,4.119706,2,1,0,2
109,2,1,0.8,1.166955,6.060441,2,0,0,2
109,2,1,0.9,1.199371,3.763073,2,0,0,2
109,1,1,0.9,1.313665,4.404325,2,1,0,2
109,2,1,0.75,1.067047,2.010807,2,0,0,2
109,2,2,0.55,8.225205,3.268896,2,1,0,2
109,1,1,0.8,1.202483,4.461581,2,1,0,2
109,1,1,0.7,1.471,2.57727,2,1,0,2
109,1,1,0.85,2.525041,2.523836,2,1,0,2
109,2,1,0.7,1.353914,4.833449,2,0,0,2
109,2,2,0.6,2.428918,2.912468,2,1,0,2
109,2,2,0.65,1.473272,2.665398,2,1,0,2
109,1,1,0.75,1.184255,4.176126,2,1,0,2
109,2,2,0.75,1.682065,3.364376,2,1,0,2
109,2,1,0.75,0.9931424,4.6121,2,0,0,2
109,1,1,0.85,1.102283,2.009316,2,1,0,2
109,1,1,0.8,0.8654438,3.146774,2,1,0,2
109,2,1,0.55,2.467165,1.718752,2,0,0,2
109,1,1,0.6,1.369774,1.49624,2,1,0,2
109,1,2,0.6,1.658695,1.713815,2,0,0,2
109,2,1,0.85,1.131804,1.929424,2,0,0,2
109,1,1,0.7,1.194861,2.399458,2,1,0,2
109,2,1,0.7,1.321926,2.321655,2,0,0,2
109,2,1,0.8,1.027233,4.669743,2,0,0,2
109,2,1,0.7,1.383246,2.055323,2,0,0,2
109,1,1,0.75,1.104669,3.792918,2,1,0,2
109,1,2,0.75,1.300401,3.00401,2,0,0,2
109,1,1,0.7,4.65193,1.847283,2,1,0,2
109,2,1,0.8,1.037111,7.085231,2,0,0,2
109,1,1,0.7,1.422345,1.850103,2,1,0,2
109,1,2,0.7,0.9454181,2.155268,2,0,0,2
109,2,1,0.75,1.896196,3.269733,2,0,0,2
109,2,1,0.7,1.257986,3.255934,2,0,0,2
109,2,1,0.95,1.193935,3.259295,2,0,0,2
109,2,1,0.6,1.636386,3.270936,2,0,0,2
109,2,2,0.8,1.171833,2.977623,2,1,0,2
109,2,1,0.7,1.335636,2.046382,2,0,0,2
109,2,2,0.9,1.254505,3.455691,2,1,0,2
109,1,1,0.8,1.040144,2.508272,2,1,0,2
109,1,2,0.7,1.655712,4.277519,2,0,0,2
109,2,1,0.65,1.292169,2.377766,2,0,0,2
109,1,2,0.75,1.541117,3.623961,2,0,0,2
109,2,2,0.55,1.400219,2.1034,2,1,0,2
109,1,1,0.85,1.187994,2.197744,2,1,0,2
109,2,2,0.65,1.351806,1.506069,2,1,0,2
109,1,1,0.65,1.168322,2.039491,2,1,0,2
109,1,1,0.8,0.9957906,2.112567,2,1,0,2
110,2,2,0.5,1.075863,0.5295781,2,1,0,2
110,1,2,0.5,1.23262,0.4515038,2,0,0,2
110,2,1,0.5,1.114755,0.4620765,2,0,0,2
110,2,2,0.5,2.311532,0.9693202,2,1,0,2
110,2,1,0.5,1.16149,0.8209028,2,0,0,2
110,2,1,0.5,1.295417,0.6211334,2,0,0,2
110,1,1,0.5,1.099402,0.4166109,2,1,0,2
110,2,2,0.5,1.200783,0.4532253,2,1,0,2
110,2,1,0.5,4.108672,0.5851234,2,0,0,2
110,1,1,0.5,1.005402,0.4874365,2,1,0,2
110,1,2,0.5,0.9001275,0.5081894,2,0,0,2
110,1,1,0.5,0.9237545,2.233092,2,1,0,2
110,2,2,0.5,0.9362738,1.420866,2,1,0,2
110,2,1,0.5,1.290459,0.5596126,2,0,0,2
110,2,1,0.5,1.039605,0.4106058,2,0,0,2
110,1,1,0.5,1.340018,0.4053106,2,1,0,2
110,2,2,0.5,1.376808,0.5542278,2,1,0,2
110,2,1,0.5,1.013311,0.6518258,2,0,0,2
110,1,2,0.5,0.9519922,0.5349047,2,0,0,2
110,1,1,0.5,0.8422639,0.4572748,2,1,0,2
110,2,2,0.5,0.9075851,0.4619955,2,1,0,2
110,1,2,0.5,1.167613,0.3901279,2,0,0,2
110,1,1,0.5,1.026314,0.5140749,2,1,0,2
110,2,2,0.5,1.214388,0.4161476,2,1,0,2
110,1,1,0.5,0.9010714,0.4053145,2,1,0,2
110,2,2,0.5,0.9772877,0.6566814,2,1,0,2
110,2,2,0.5,0.7601186,0.4774615,2,1,0,2
110,2,1,0.5,0.8336079,0.4979473,2,0,0,2
110,1,2,0.5,0.9505713,0.5134171,2,0,0,2
110,1,1,0.5,0.8415047,0.4361377,2,1,0,2
110,1,1,0.5,0.7731711,0.4370126,2,1,0,2
110,2,2,0.5,0.9480537,0.4832048,2,1,0,2
110,1,1,0.5,1.013388,0.9544805,2,1,0,2
110,1,1,0.5,0.6688014,0.4053667,2,1,0,2
110,2,2,0.5,0.5977646,0.4257675,2,1,0,2
110,2,2,0.5,1.271293,0.9951161,2,1,0,2
110,2,1,0.5,0.9827044,0.6158355,2,0,0,2
110,2,1,0.5,0.8351625,0.4310588,2,0,0,2
110,2,2,0.5,1.203036,0.4926836,2,1,0,2
110,2,2,0.5,0.8151025,0.379929,2,1,0,2
110,2,1,0.5,1.162934,0.4412926,2,0,0,2
110,1,2,0.5,0.98354,0.6071362,2,0,0,2
110,1,1,0.5,0.892657,0.3952064,2,1,0,2
110,2,1,0.5,0.8914943,0.5785943,2,0,0,2
110,1,1,0.5,0.8325016,0.4105828,2,1,0,2
110,2,2,0.5,1.036383,1.030943,2,1,0,2
110,1,1,0.5,0.9902665,0.4976506,2,1,0,2
110,2,1,0.5,0.7303768,0.3693848,2,0,0,2
110,1,1,0.5,0.8149833,0.4158883,2,1,0,2
110,1,1,0.5,0.8086513,0.3693074,2,1,0,2
111,2,2,0.7,0.6411924,2.451144,2,1,0,2
111,1,1,0.6,0.4035517,1.664605,2,1,0,2
111,2,1,0.85,0.3150609,4.580804,2,0,0,2
111,2,1,0.75,0.3635876,3.678366,2,0,0,2
111,2,1,0.9,0.3371863,4.069931,2,0,0,2
111,2,2,0.7,1.802012,1.600742,2,1,0,2
111,1,1,0.8,0.3221169,2.07847,2,1,0,2
111,2,2,0.7,0.5830728,3.154847,2,1,0,2
111,2,1,0.7,1.473544,2.061022,2,0,0,2
111,1,2,0.8,0.4366393,2.887481,2,0,0,2
111,1,2,0.75,0.4764432,2.193493,2,0,0,2
111,1,1,0.75,0.3933123,2.204821,2,1,0,2
111,2,1,0.7,0.4755274,2.62168,2,0,0,2
111,2,1,0.7,0.5260261,1.931575,2,0,0,2
111,2,1,0.7,0.6378935,1.754164,2,0,0,2
111,1,1,0.85,0.3150102,1.961612,2,1,0,2
111,2,2,0.8,0.4475809,2.684448,2,1,0,2
111,2,1,0.7,0.2842526,2.138007,2,0,0,2
111,1,2,0.7,0.3002041,1.842664,2,0,0,2
111,1,1,0.8,0,3.208142,2,1,0,2
111,2,2,0.7,0.1956187,2.812552,2,1,0,2
111,1,1,0.7,0,3.45824,2,1,0,2
111,1,1,0.6,0.6689225,2.221221,2,1,0,2
111,2,1,0.7,0.0736908,2.595311,2,0,0,2
111,1,1,0.75,0.1186755,2.560962,2,1,0,2
111,2,1,0.7,0.3448175,2.578284,2,0,0,2
111,2,1,0.7,0.6649198,2.865314,2,0,0,2
111,2,1,0.75,0.0918567,2.130347,2,0,0,2
111,1,2,0.7,0.7818178,1.949781,2,0,0,2
111,1,1,0.85,0.4137433,3.462748,2,1,0,2
111,1,1,0.75,0.283015,2.319396,2,1,0,2
111,2,2,0.7,0.3357388,3.623577,2,1,0,2
111,1,1,0.75,0.2529024,2.169357,2,1,0,2
111,1,1,0.8,0.2791364,3.077791,2,1,0,2
111,2,2,0.7,0.3481481,3.030668,2,1,0,2
111,2,2,0.65,0.5397562,2.321247,2,1,0,2
111,2,1,0.65,0.6885858,1.845043,2,0,0,2
111,2,2,0.65,0.1122803,3.39152,2,1,0,2
111,2,2,0.65,0.6184481,4.138514,2,1,0,2
111,2,2,0.7,0.4240944,1.962721,2,1,0,2
111,2,2,0.65,1.047669,1.81311,2,1,0,2
111,1,2,0.7,0.2792239,2.724935,2,0,0,2
111,1,1,0.85,0.0820448,2.934503,2,1,0,2
111,2,2,0.75,0.2577574,2.272941,2,1,0,2
111,1,1,0.85,0.0410015,1.932922,2,1,0,2
111,2,2,0.7,0.3333368,2.167284,2,1,0,2
111,1,2,0.85,0.2634036,2.079472,2,0,0,2
111,2,1,0.75,0,2.965215,2,0,0,2
111,1,1,0.75,0.0258102,2.93014,2,1,0,2
111,1,1,0.8,0.5294672,2.166508,2,1,0,2
112,2,2,0.8,1.101905,6.282372,2,1,0,2
112,1,1,0.55,1.163011,2.038272,2,1,0,2
112,2,2,0.6,1.238028,2.000291,2,1,0,2
112,2,2,0.6,1.131,3.660467,2,1,0,2
112,2,2,0.55,1.772485,2.038176,2,1,0,2
112,2,1,0.55,1.386031,2.513778,2,0,0,2
112,1,1,0.85,0.9019345,4.672971,2,1,0,2
112,2,2,0.7,1.212251,2.914179,2,1,0,2
112,2,2,0.6,1.609734,2.363183,2,1,0,2
112,1,2,0.5,7.090037,1.412485,2,0,0,2
112,1,1,0.7,0.6583789,2.871383,2,1,0,2
112,1,1,0.8,1.141486,3.13345,2,1,0,2
112,2,1,0.6,1.149663,1.519529,2,0,0,2
112,2,1,0.7,1.283146,2.44857,2,0,0,2
112,2,1,0.55,1.478316,1.669059,2,0,0,2
112,1,1,0.8,0.8198711,2.938042,2,1,0,2
112,2,2,0.6,1.28137,2.587482,2,1,0,2
112,2,1,0.8,1.340184,2.33338,2,0,0,2
112,1,1,0.95,1.417715,5.426657,2,1,0,2
112,1,1,0.9,1.126178,3.24991,2,1,0,2
112,2,1,0.6,2.454564,1.700847,2,0,0,2
112,1,1,0.8,1.180345,5.108207,2,1,0,2
112,1,1,0.55,1.15538,1.469321,2,1,0,2
112,2,1,0.6,0.9497581,1.439671,2,0,0,2
112,1,2,0.65,1.442981,2.872983,2,0,0,2
112,2,2,0.55,1.299588,1.592079,2,1,0,2
112,2,1,0.55,1.61927,1.69771,2,0,0,2
112,2,2,0.65,2.694459,3.560928,2,1,0,2
112,1,2,0.55,1.210167,1.158833,2,0,0,2
112,1,1,0.55,1.988552,2.32044,2,1,0,2
112,1,1,0.7,0.8371717,2.637054,2,1,0,2
112,2,1,0.6,0.9864141,1.458684,2,0,0,2
112,1,1,0.9,0.9092085,2.782738,2,1,0,2
112,1,1,0.65,0.9999286,2.172692,2,1,0,2
112,2,2,0.7,1.096589,2.0001,2,1,0,2
112,2,2,0.55,1.106924,1.875884,2,1,0,2
112,2,1,0.65,1.149723,2.158683,2,0,0,2
112,2,1,0.75,1.017277,2.689259,2,0,0,2
112,2,2,0.6,1.018074,1.289152,2,1,0,2
112,2,1,0.75,0.7985085,4.372931,2,0,0,2
112,2,1,0.55,1.013574,2.708114,2,0,0,2
112,1,1,0.6,1.307833,1.988495,2,1,0,2
112,1,1,0.9,0.8358704,2.527594,2,1,0,2
112,2,1,0.6,1.233581,1.632788,2,0,0,2
112,1,1,0.6,0.9216809,1.320584,2,1,0,2
112,2,2,0.55,1.279074,2.805857,2,1,0,2
112,1,1,0.7,1.239208,2.050616,2,1,0,2
112,2,1,0.9,0.9668958,3.917383,2,0,0,2
112,1,1,0.6,0.9946859,1.433639,2,1,0,2
112,1,1,1,0.9806849,2.077839,2,1,0,2
113,2,2,0.75,0.5298179,2.586626,2,1,0,2
113,1,1,0.6,1.234236,2.672866,2,1,0,2
113,2,2,0.65,0.6877445,2.366019,2,1,0,2
113,2,2,0.75,0.4533057,2.788857,2,1,0,2
113,2,1,0.6,0.3625357,2.183567,2,0,0,2
113,2,2,0.55,0.4824975,3.454593,2,1,0,2
113,1,1,0.55,0.5016364,2.845196,2,1,0,2
113,2,2,0.5,0.5867679,1.363768,2,1,0,2
113,2,2,0.6,0.3170561,2.074698,2,1,0,2
113,1,1,0.55,0.5062996,1.681449,2,1,0,2
113,1,2,0.5,0.2126302,1.97307,2,0,0,2
113,1,1,0.8,0.3808125,3.579589,2,1,0,2
113,2,2,0.7,0.4076199,3.542416,2,1,0,2
113,2,2,0.6,0.709295,1.684712,2,1,0,2
113,2,2,0.6,0.3352916,1.509424,2,1,0,2
113,1,1,0.6,0.4493856,2.392105,2,1,0,2
113,2,2,0.7,0.2707039,2.814423,2,1,0,2
113,2,2,0.6,0.4513637,1.908201,2,1,0,2
113,1,2,0.7,1.167806,2.717856,2,0,0,2
113,1,1,0.8,0.3392587,2.483705,2,1,0,2
113,2,2,0.75,0.6484152,4.136314,2,1,0,2
113,1,1,0.7,0.387597,2.411083,2,1,0,2
113,1,1,0.6,0.2669991,2.214734,2,1,0,2
113,2,2,0.7,0.450874,4.584478,2,1,0,2
113,1,1,0.6,0.8918762,2.2456,2,1,0,2
