Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Accuracy
26,2,2,4,1.466,0.707,1
26,1,1,6,1.379,0.662,1
26,1,1,6,2.035,0.744,1
26,2,2,6,1.644,0.617,1
26,2,2,1,3.803,0.631,1
26,1,1,3,2.243,0.695,1
26,2,2,6,1.169,0.64,1
26,2,2,4,1.745,0.836,1
26,2,2,5,1.676,0.843,1
26,2,2,2,2.726,0.76,1
26,2,2,4,3.259,0.606,1
26,2,2,4,1.84,0.61,1
26,2,1,3,1.539,0.677,0
26,2,2,5,2.823,1.127,1
26,2,2,5,1.327,0.608,1
26,1,1,3,1.777,0.669,1
26,1,2,3,1.566,0.654,0
26,2,2,6,1.476,0.716,1
26,2,2,1,3.85,0.76,1
26,1,1,6,1.543,0.686,1
26,1,1,4,2.75,0.68,1
26,2,2,3,1.948,0.613,1
26,2,2,1,1.367,1.279,1
26,1,1,3,1.755,0.608,1
26,2,2,6,0.877,0.6,1
26,2,2,3,1.703,0.501,1
26,1,1,3,1.019,0.6,1
26,2,2,6,1.215,0.587,1
26,2,2,6,1.353,0.623,1
26,2,2,6,1.867,0.559,1
26,2,2,5,1.455,0.887,1
26,2,2,4,2.296,0.685,1
26,1,1,3,1.404,0.649,1
26,2,2,6,2.183,0.616,1
26,2,1,3,3.959,0.563,0
26,1,1,2,1.098,0.581,1
26,2,2,3,1.338,0.638,1
26,1,1,6,1.049,0.61,1
26,2,1,1,7.615,0.509,0
26,2,2,2,1.184,0.582,1
26,2,2,4,2.173,0.647,1
26,1,1,6,1.364,0.568,1
26,2,2,5,3.556,0.94,1
26,1,1,4,1.314,0.821,1
26,1,2,1,1.206,1.201,0
26,2,2,6,1.142,0.637,1
26,1,2,4,2.493,0.638,0
26,1,1,6,1.149,0.993,1
27,1,1,6,1.443,1.525,1
27,2,2,6,1.818,1.626,1
27,2,2,6,1.375,1.41,1
27,2,2,6,1.58,1.224,1
27,2,2,6,1.586,1.27,1
27,1,1,6,1.272,1.186,1
27,1,1,5,1.403,1.788,1
27,2,1,1,1.853,2.203,0
27,2,2,6,1.773,1.984,1
27,2,2,6,3.33,1.315,1
27,2,2,6,1.312,0.918,1
27,2,2,4,1.326,1.321,1
27,1,1,2,1.83,1.124,1
27,1,1,6,1.286,1.37,1
27,1,1,6,1.525,0.819,1
27,1,1,6,1.711,1.061,1
27,2,1,2,2.779,0.992,0
27,1,1,2,1.613,1.141,1
27,1,1,1,2.306,0.973,1
27,1,1,6,1.157,0.768,1
27,1,1,5,1.816,1.184,1
27,1,1,6,1.322,0.981,1
27,2,2,1,1.931,0.76,1
27,1,1,1,1.424,0.956,1
27,1,1,6,1.41,0.754,1
27,1,1,6,1.587,0.814,1
27,1,1,6,1.54,1.34,1
27,2,1,6,1.177,0.767,0
27,1,1,6,1.487,1.076,1
27,2,1,1,1.896,0.787,0
27,2,2,6,2.053,0.817,1
27,2,2,6,2.002,0.651,1
27,1,2,1,2.703,0.735,0
27,1,2,4,2.555,1.748,0
27,2,2,6,1.614,0.848,1
27,2,2,1,2.563,0.889,1
27,2,2,6,1.484,0.858,1
27,2,2,6,1.687,0.875,1
27,2,2,6,1.612,0.74,1
27,1,1,6,2.426,0.763,1
27,1,1,6,1.343,0.742,1
27,1,1,6,0.967,1.155,1
27,1,1,6,1.139,0.746,1
27,2,2,6,2.108,0.871,1
27,2,2,2,1.529,1.142,1
27,2,2,6,1.79,0.765,1
27,1,1,1,4.82,1.956,1
27,1,1,5,3.98,1.124,1
27,1,1,3,2.645,1.105,1
27,1,1,1,2.654,0.832,1
27,1,2,2,1.568,1.374,0
27,1,2,1,7.414,0.73,0
27,1,1,6,0.921,1.869,1
27,1,1,6,1.71,0.833,1
27,1,1,4,3.415,1.049,1
27,2,2,6,1.948,0.721,1
27,2,2,6,1.63,0.893,1
27,2,2,6,3.924,0.735,1
27,1,1,6,1.544,0.756,1
27,1,1,6,2.377,1.208,1
27,2,2,1,2.632,0.853,1
27,1,2,4,2.775,1.227,0
27,1,1,6,1.843,0.762,1
27,2,2,5,2.092,2.287,1
27,2,2,4,1.543,2.135,1
27,2,2,1,4.076,0.78,1
27,1,1,6,4.276,0.876,1
27,2,2,6,2.399,0.747,1
27,1,1,3,1.893,1.421,1
27,2,2,6,1.961,0.703,1
27,2,2,6,1.436,0.722,1
27,2,2,3,2.742,2.018,1
27,1,1,2,4.049,1.877,1
27,1,1,6,1.184,0.788,1
27,1,1,6,2.101,0.746,1
27,2,1,1,1.921,0.798,0
27,1,1,6,1.152,0.664,1
27,1,1,6,1.962,0.709,1
27,2,1,5,4.258,0.7,0
27,1,1,6,0.847,0.718,1
27,2,2,3,3.858,0.815,1
27,1,1,6,1.452,0.66,1
27,2,1,5,1.896,0.722,0
27,2,2,1,1.788,0.842,1
27,1,1,6,7.45,0.994,1
27,2,2,6,1.271,0.736,1
27,2,2,6,1.49,0.728,1
27,1,1,6,1.456,0.623,1
27,2,2,6,2.204,0.715,1
27,1,1,6,1.709,0.737,1
27,2,1,6,1.682,0.8,0
27,2,2,6,3.582,0.691,1
27,2,1,1,1.752,2.167,0
27,1,1,6,5.416,0.853,1
27,2,2,6,4.698,1.231,1
27,1,1,5,2.278,1.21,1
27,2,2,2,3.025,1.86,1
27,1,1,6,1.092,0.805,1
27,2,2,6,1.296,0.683,1
27,2,2,6,1.329,0.557,1
27,1,1,6,1.767,0.589,1
27,1,1,6,1.252,0.507,1
27,1,1,6,2.295,0.762,1
27,1,1,6,1.157,0.756,1
27,1,1,6,1.092,0.766,1
27,1,1,6,2.571,0.714,1
27,1,1,6,1.845,0.712,1
27,2,1,2,5.251,0.815,0
27,2,2,4,1.42,1.536,1
27,1,1,5,1.843,1.829,1
27,2,1,2,3.703,1.24,0
27,1,2,5,3.753,0.844,0
27,1,2,6,5.043,1.095,0
27,2,2,4,3.68,1.404,1
27,1,2,1,2.683,1.838,0
27,1,1,4,1.213,1.245,1
27,2,2,5,2.805,1.664,1
27,2,2,6,2.211,2.259,1
27,2,2,4,1.469,1.985,1
27,2,2,1,4.477,0.729,1
27,1,1,5,1.317,1.054,1
27,1,2,2,1.648,1.827,0
27,1,1,5,2.242,0.671,1
27,2,2,5,2.71,0.786,1
27,2,2,6,3.202,1.213,1
27,2,2,1,6.38,1.107,1
27,1,1,1,5.11,0.803,1
27,2,2,3,6.352,0.974,1
27,2,2,5,2.103,0.713,1
27,2,2,6,1.997,0.971,1
27,1,1,6,2.937,0.749,1
27,2,2,6,1.956,0.716,1
27,2,2,2,3.089,2.375,1
27,1,1,6,1.848,0.712,1
27,1,1,6,1.616,1.439,1
27,2,2,6,3.104,0.736,1
27,1,1,1,7.093,0.698,1
27,2,2,6,1.086,1.423,1
27,2,2,6,1.009,0.837,1
27,1,1,6,2.103,0.779,1
27,2,2,6,1.681,1.079,1
27,2,2,6,1.228,0.782,1
27,2,2,6,1.629,0.809,1
27,2,2,4,5.307,0.826,1
27,1,1,3,2.119,1.222,1
27,1,1,6,3.343,1.487,1
27,2,1,1,3.503,2.133,0
27,2,2,6,2.693,1.713,1
27,2,2,3,1.588,1.908,1
27,1,1,1,2.676,0.802,1
28,2,2,6,2.699,1.265,1
28,1,1,6,1.847,0.794,1
28,2,2,6,2.074,0.67,1
28,1,1,6,1.455,0.633,1
28,1,1,6,1.159,0.659,1
28,1,1,6,1.341,0.659,1
28,2,2,6,1.386,0.674,1
28,2,2,6,1.962,0.689,1
28,2,2,6,1.958,0.663,1
28,2,2,6,1.81,0.643,1
28,1,1,6,1.292,0.667,1
28,2,2,5,2.069,0.622,1
28,2,2,5,2.517,1.975,1
28,2,2,5,2.132,1.155,1
28,2,2,6,1.622,0.665,1
28,2,2,3,4.377,1.849,1
28,2,2,6,2.112,0.666,1
28,1,1,3,5.293,4.053,1
28,2,2,5,2.799,0.828,1
28,2,1,5,1.93,1.108,0
28,2,2,4,4.006,1.041,1
28,2,2,6,2.13,0.646,1
28,2,2,5,9.284,0.94,1
28,1,1,6,1.659,0.724,1
28,2,2,6,2.403,0.932,1
28,2,2,6,1.829,0.913,1
28,1,1,6,2.01,1.014,1
28,2,1,6,1.074,0.701,0
28,2,1,6,2.71,0.664,0
28,1,1,6,2.908,0.567,1
28,2,2,6,1.695,0.754,1
28,2,1,5,2.162,1.112,0
28,1,1,6,1.507,0.614,1
28,2,2,6,3.61,0.648,1
28,2,2,6,1.133,0.619,1
28,2,2,6,1.428,0.569,1
28,1,1,6,2.008,0.636,1
28,1,1,6,1.621,0.615,1
28,2,1,3,15.922,1.299,0
28,1,1,6,1.311,0.618,1
28,1,1,6,2.391,0.654,1
28,2,2,6,1.076,0.633,1
28,1,1,6,2.434,0.615,1
28,1,1,6,1.193,0.624,1
28,1,1,4,3.145,0.711,1
28,1,1,6,1.491,0.537,1
28,2,2,5,2.497,2.144,1
28,1,1,6,1.173,0.605,1
28,1,1,6,1.29,0.609,1
28,1,1,4,2.7,2.467,1
28,1,2,3,5.253,1.836,0
28,2,1,1,0.935,4.061,0
28,2,2,2,7.058,2.515,1
28,2,2,6,2.03,1.064,1
28,2,2,6,1.981,1.045,1
28,1,1,6,1.315,0.662,1
28,2,2,6,2.175,0.667,1
28,1,1,6,1.18,0.729,1
28,2,2,5,4.166,1.122,1
28,2,2,6,2.832,0.863,1
28,1,1,4,5.778,0.853,1
28,1,1,6,0.971,1.192,1
28,1,1,6,1.753,0.584,1
28,2,2,5,6.441,1.234,1
28,1,1,6,1.247,0.62,1
28,2,2,4,5.828,2.845,1
28,2,1,3,4.004,2.064,0
28,1,1,6,1.454,1.17,1
28,1,1,6,6.225,0.68,1
28,2,2,6,2.059,0.755,1
28,2,2,6,1.456,0.574,1
28,2,2,6,1.713,0.601,1
28,1,1,6,1.902,0.587,1
28,2,1,5,2.058,1.243,0
28,1,1,6,1.089,0.635,1
28,2,2,6,1.603,0.627,1
28,2,2,6,1.366,0.588,1
28,1,2,6,3.268,1.07,0
28,2,2,3,5.571,3.602,1
28,1,1,6,1.883,0.633,1
28,1,2,3,27.675,2.141,0
28,1,1,6,0.905,0.624,1
28,2,1,4,5.828,2.896,0
28,1,1,6,1.748,1.163,1
28,2,2,4,17.308,1.947,1
28,2,2,6,1.155,0.76,1
28,2,2,6,1.63,0.604,1
28,2,2,6,1.711,0.631,1
28,1,1,6,1.653,0.546,1
28,2,2,5,2.362,1.208,1
28,2,2,6,1.202,0.556,1
28,1,1,5,5.896,0.903,1
28,2,2,6,3.095,0.832,1
28,1,1,6,0.922,0.581,1
28,1,1,6,1.203,0.54,1
28,1,1,6,3.16,0.586,1
28,1,1,6,0.974,0.636,1
28,2,2,4,5.417,0.69,1
28,1,1,6,1.021,0.633,1
28,1,1,5,5.863,0.76,1
28,2,2,3,13.976,1.608,1
28,2,2,6,1.241,0.619,1
28,1,2,4,3.536,0.902,0
28,2,1,3,2.252,1.97,0
28,1,1,3,3.637,2.077,1
28,1,1,6,1.679,0.619,1
28,1,1,3,5.506,1.856,1
28,1,1,1,1.833,20.398,1
28,2,2,6,1.724,0.806,1
28,2,2,5,4.023,1.394,1
28,1,1,6,1.295,1.139,1
28,1,1,6,2.243,0.676,1
28,2,2,6,2.591,0.706,1
28,2,2,6,1.384,0.608,1
28,1,1,6,0.929,0.576,1
28,1,1,6,0.714,0.59,1
28,1,1,5,5.872,0.834,1
28,1,1,6,1.801,0.516,1
28,1,1,6,1.289,1.151,1
28,1,1,6,1.571,0.593,1
28,2,2,6,2.263,0.55,1
28,1,1,6,2.014,0.543,1
28,1,1,6,1.086,0.53,1
28,1,1,6,0.753,0.561,1
28,1,1,6,1.074,1.709,1
28,1,1,6,1.112,0.627,1
28,2,2,6,1.225,0.558,1
28,2,2,6,1.241,0.554,1
28,2,2,6,1.253,0.588,1
28,1,1,6,0.81,0.591,1
28,1,1,6,0.992,0.588,1
28,2,1,4,2.813,3.509,0
28,1,1,5,1.359,1.882,1
28,2,2,6,1.371,0.607,1
28,2,2,6,1.82,0.518,1
28,1,1,6,1.203,0.588,1
28,1,2,6,1.919,0.727,0
28,2,2,3,6.555,0.953,1
28,2,2,4,2.598,2.412,1
28,1,1,6,2.423,0.735,1
28,1,2,4,11.864,2.355,0
28,2,2,6,1.5,1.021,1
28,2,2,5,8.686,1.395,1
28,2,2,4,5.606,1.747,1
28,1,1,4,3.456,2.512,1
28,1,1,5,1.904,0.68,1
28,1,1,6,1.748,0.731,1
28,2,1,5,9.536,2.761,0
28,1,1,6,1.021,0.563,1
28,1,1,6,2.468,0.891,1
29,2,2,3,2.254,2.393,1
29,2,2,6,1.832,1.25,1
29,2,2,4,2.037,1.358,1
29,2,1,1,3.048,1.558,0
29,1,1,3,1.818,1.775,1
29,2,2,6,1.426,1.007,1
29,2,2,6,1.32,0.84,1
29,1,1,6,2.52,1.193,1
29,2,1,2,2.508,1.987,0
29,1,1,3,2.368,1.779,1
29,2,2,1,1.875,1.595,1
29,2,1,2,2.026,1.099,0
29,1,1,4,0.942,1.57,1
29,2,1,3,1.652,1.296,0
29,1,1,5,1.278,1.004,1
29,2,2,2,1.692,1.5,1
29,2,2,5,1.614,0.842,1
29,1,1,1,1.597,1.133,1
29,2,2,4,2.089,1.34,1
29,1,1,6,0.918,1.086,1
29,1,1,5,1.591,1.459,1
29,1,1,4,1.558,1.001,1
29,2,2,5,1.241,0.9,1
29,2,2,6,1.396,1.019,1
29,2,2,5,1.513,0.774,1
29,2,2,5,1.706,0.841,1
29,1,1,4,0.947,0.876,1
29,2,2,3,1.501,0.838,1
29,1,1,5,1.223,1.409,1
29,2,2,5,1.602,1.322,1
29,1,1,4,1.554,0.854,1
29,1,1,6,0.929,1.033,1
29,1,1,6,1.142,1.016,1
29,2,2,5,1.574,0.891,1
29,1,1,6,0.898,0.835,1
29,1,1,6,1.302,0.973,1
29,2,1,4,1.319,0.792,0
29,1,1,2,1.317,1.316,1
29,2,2,5,2.501,1.273,1
29,1,1,4,1.129,0.836,1
29,1,1,5,1.969,1.235,1
29,2,2,5,1.503,0.866,1
29,2,2,2,1.364,1.2,1
29,2,2,2,1.967,1.234,1
29,1,1,2,1.583,1.378,1
29,2,2,6,1.59,1.001,1
29,2,2,6,1.304,0.88,1
29,2,2,3,2.076,1.283,1
29,2,2,6,1.308,1.08,1
29,2,2,3,2.368,0.851,1
29,1,1,5,1.123,0.803,1
29,2,2,5,0.986,0.83,1
29,1,1,6,0.909,0.936,1
29,1,2,2,1.595,1.049,0
29,1,1,5,1.269,0.878,1
29,2,2,5,2.274,0.727,1
29,1,1,5,1.232,0.905,1
29,2,1,4,2.125,0.771,0
29,1,1,3,2.128,0.857,1
29,2,2,5,1.882,0.796,1
29,2,2,4,1.321,0.833,1
29,1,2,2,2.084,0.92,0
29,2,2,6,1.099,0.814,1
29,2,2,5,1.025,0.829,1
29,2,2,6,1.416,1.041,1
29,2,2,6,0.811,0.808,1
29,1,1,6,1.265,0.804,1
29,2,2,3,1.505,0.934,1
29,2,1,1,1.653,1.15,0
29,1,1,5,2.128,0.883,1
29,1,2,3,1.836,1.096,0
29,1,1,1,1.937,1.398,1
29,1,1,6,3.016,1.032,1
29,1,1,2,2.049,1.337,1
29,1,1,6,1.456,1.148,1
29,1,1,6,1.727,1.352,1
29,2,2,1,1.878,1.118,1
29,1,1,6,1.206,1.614,1
29,2,1,2,1.532,1.28,0
29,2,2,3,2.456,1.1,1
29,1,1,1,1.902,1.009,1
29,2,2,5,1.473,1.659,1
29,1,1,4,1.073,1.092,1
29,1,1,3,0.982,1.664,1
29,1,1,2,1.475,1.085,1
29,2,2,6,1.694,0.821,1
29,1,1,2,2.582,0.909,1
29,2,2,3,1.832,0.845,1
29,1,1,3,1.655,1.23,1
29,1,2,1,2.059,1.739,0
29,2,2,4,2.078,1.21,1
29,1,1,5,1.541,1.097,1
29,1,2,1,1.349,1.52,0
29,1,1,5,1.081,1.199,1
29,1,2,2,1.452,1.532,0
29,2,2,2,2.785,1.445,1
29,2,2,4,1.525,1.451,1
29,2,2,3,2.273,1.18,1
29,2,1,3,1.788,0.954,0
29,1,1,2,0.973,2.05,1
29,1,1,4,1.322,0.877,1
29,2,1,5,1.908,0.984,0
29,1,1,6,1.275,1.233,1
29,2,2,6,1.604,0.898,1
29,1,1,5,1.782,0.997,1
29,2,2,4,2.377,1.112,1
29,2,2,6,1.312,0.823,1
29,2,2,4,2.016,0.775,1
29,1,1,4,2.394,0.813,1
29,2,2,6,1.417,0.807,1
29,2,2,5,1.12,1.188,1
29,2,2,4,1.797,0.912,1
29,1,1,6,1.02,0.91,1
29,2,2,6,1.667,0.807,1
29,1,1,3,1.651,0.917,1
29,1,1,4,1.74,1.78,1
29,2,2,2,1.178,1.224,1
29,1,2,1,2.262,1.137,0
29,1,1,2,2.786,0.966,1
29,2,1,1,1.605,1.051,0
29,1,1,4,1.837,1.001,1
29,1,1,4,1.589,0.926,1
29,2,2,4,1.27,1.023,1
29,2,2,3,1.542,1.036,1
29,1,1,4,0.807,1.244,1
29,2,2,2,1.433,1.02,1
29,1,1,5,1.011,1.248,1
29,2,2,6,1.088,1.182,1
29,1,1,6,1.965,1.137,1
29,2,2,5,2.097,0.781,1
29,1,1,6,1.07,1.049,1
29,1,1,6,1.303,0.927,1
29,2,2,5,2.379,0.748,1
29,1,2,3,1.211,0.944,0
29,2,2,1,1.702,1.576,1
29,1,1,2,1.919,0.913,1
29,1,1,3,1.553,0.87,1
29,1,1,2,1.412,1.159,1
29,1,1,6,1.095,0.896,1
29,2,1,2,2.107,0.778,0
29,1,1,6,1.285,0.799,1
29,2,2,6,1.557,1.013,1
29,2,2,6,1.601,0.768,1
29,1,1,4,1.341,1.135,1
29,2,2,3,1.39,0.899,1
29,2,2,6,1.312,0.779,1
29,1,1,6,1.256,0.812,1
29,1,1,6,1.024,0.849,1
29,1,1,6,0.766,0.907,1
29,1,1,4,0.971,1.167,1
30,1,1,3,2.117,2.67,1
30,2,2,6,2.315,1.183,1
30,2,2,6,2.685,1.438,1
30,1,1,6,1.861,1.463,1
30,1,1,3,2.808,1.475,1
30,1,1,3,4.022,0.94,1
30,2,1,1,1.474,1.256,0
30,2,2,6,3.27,0.922,1
30,1,1,2,1.801,1.171,1
30,1,1,6,2.455,0.894,1
30,2,2,6,2.602,1.219,1
30,1,1,6,3.219,0.859,1
30,1,1,3,3.492,0.914,1
30,1,1,3,0.887,1.111,1
30,1,1,3,3.571,0.971,1
30,1,1,6,2.331,1.136,1
30,1,1,6,2.845,0.822,1
30,2,2,3,2.55,0.78,1
30,1,2,2,1.745,1.228,0
30,2,2,6,2.056,0.926,1
30,1,1,6,1.383,0.873,1
30,2,2,6,1.754,0.924,1
30,2,2,6,2.787,0.86,1
30,1,1,1,1.04,2.755,1
30,2,2,6,1.455,0.863,1
30,2,2,6,1.371,0.83,1
30,2,2,6,1.433,0.858,1
30,1,1,6,3.021,0.914,1
30,1,1,6,2.068,0.734,1
30,2,2,6,1.545,0.713,1
30,2,2,6,0.995,0.729,1
30,1,2,6,2.667,0.591,0
30,1,1,6,2.475,0.772,1
30,2,2,6,1.988,0.69,1
30,2,1,1,2.145,0.744,0
30,1,1,1,2.494,0.649,1
30,1,1,6,1.45,0.764,1
30,1,1,6,5.917,0.654,1
30,1,1,6,1.487,0.627,1
30,2,2,6,3.618,0.608,1
30,2,2,6,1.6,0.669,1
30,1,1,1,1.83,1.042,1
30,2,2,6,5.381,0.669,1
30,2,2,6,1.218,0.609,1
30,1,1,6,1.523,0.723,1
30,2,2,6,1.473,0.598,1
30,2,2,6,1.199,0.56,1
30,2,2,6,1.054,0.768,1
30,1,2,6,1.265,0.652,0
30,1,1,6,1.157,0.661,1
30,2,2,6,1.306,0.66,1
30,1,2,6,3.742,0.789,0
30,2,2,6,1.472,0.769,1
30,1,1,6,1.406,0.676,1
30,1,1,6,2.07,0.611,1
30,1,2,6,1.759,0.71,0
30,1,1,6,1.852,0.751,1
30,1,1,6,1.451,0.687,1
30,2,2,6,2.065,0.558,1
30,2,2,6,1.458,0.647,1
30,2,2,6,1.73,0.777,1
30,1,1,1,1.695,0.995,1
30,2,2,6,2.212,0.808,1
30,1,2,2,2.646,1.605,0
30,2,2,6,1.378,1.353,1
30,1,1,6,1.516,0.687,1
30,1,2,6,1.157,0.613,0
30,2,2,6,1.34,0.599,1
30,1,1,6,1.121,0.658,1
30,1,1,6,1.585,0.578,1
30,2,2,6,1.197,0.699,1
30,2,1,6,1.778,1.04,0
30,2,2,6,4.598,0.825,1
30,2,1,6,2.007,0.692,0
30,1,2,2,2.382,0.777,0
30,2,2,2,4.263,0.715,1
30,2,1,1,1.871,0.518,0
30,2,2,2,1.358,0.538,1
30,1,1,6,1.097,0.855,1
30,1,1,6,1.409,0.929,1
30,1,2,2,1.229,0.932,0
30,2,2,6,1.137,0.768,1
30,2,2,6,2.417,0.659,1
30,1,1,6,2.866,0.529,1
30,2,2,6,1.51,0.571,1
30,1,1,6,1.58,1.01,1
30,1,1,6,2.961,0.806,1
30,1,1,6,1.177,0.664,1
30,2,2,6,3.386,0.86,1
30,2,2,6,7.695,0.588,1
30,1,1,6,1.863,0.902,1
30,2,1,2,1.515,0.762,0
30,1,2,2,6.213,0.73,0
30,1,2,2,1.355,0.597,0
30,1,2,6,1.511,2.649,0
30,2,2,6,1.279,0.557,1
30,2,2,6,1.942,0.831,1
30,2,2,6,1.499,0.748,1
30,2,2,6,1.746,1.198,1
30,2,2,6,3.871,0.674,1
30,2,2,6,1.569,0.609,1
30,1,2,1,1.616,0.873,0
30,2,1,1,2.786,0.719,0
30,1,1,6,1.265,0.591,1
30,1,2,6,2.069,1.031,0
30,2,2,6,4.604,0.752,1
30,2,2,6,1.735,0.782,1
30,1,1,6,2.261,0.635,1
30,2,2,6,1.296,0.511,1
30,1,1,1,1.462,0.885,1
30,2,2,6,1.875,0.646,1
30,1,1,6,1.464,0.605,1
30,1,1,6,1.503,0.579,1
30,2,2,6,1.76,0.759,1
30,1,1,6,2.163,0.854,1
30,1,1,2,2.799,1.06,1
30,2,2,2,3.133,0.732,1
30,1,1,1,2.95,0.592,1
30,1,1,6,0.913,0.652,1
30,2,2,2,2.453,1.032,1
30,2,2,6,1.043,0.648,1
30,2,2,6,1.512,0.885,1
30,2,2,6,1.109,0.742,1
30,2,1,2,3.929,0.994,0
30,1,2,6,1.93,0.98,0
30,1,2,6,2.089,0.566,0
30,2,1,2,2.278,0.933,0
30,1,1,6,1.372,0.644,1
30,1,1,6,1.696,0.636,1
30,1,2,6,1.36,0.711,0
30,1,1,6,1.056,0.723,1
30,2,2,6,1.176,0.663,1
30,2,2,6,2.199,0.669,1
30,2,2,5,1.594,0.915,1
30,2,2,3,3.261,0.697,1
30,2,2,6,2.308,0.631,1
30,2,2,2,3.527,0.695,1
30,2,2,6,5.229,0.636,1
30,1,2,1,0.938,1.987,0
30,2,2,6,3.846,1.229,1
30,1,1,6,1.666,0.827,1
30,2,1,1,3.602,1.297,0
30,1,1,6,1.214,0.73,1
30,2,1,6,1.433,0.545,0
30,1,1,6,0.884,0.906,1
30,2,2,6,1.425,0.709,1
30,1,1,6,0.882,0.81,1
30,1,2,6,1.101,0.921,0
30,1,1,6,0.971,0.721,1
30,2,2,6,1.362,1.292,1
31,1,1,1,2.794,3.404,1
31,2,1,5,3.129,1.578,0
31,2,2,3,2.929,1.904,1
31,2,2,3,1.925,2.186,1
31,2,2,2,3.114,0.895,1
31,1,2,1,3.176,1.409,0
31,2,2,3,1.494,2.619,1
31,1,1,6,2.51,1.056,1
31,1,1,6,2.063,0.998,1
31,1,1,1,2.883,0.995,1
31,2,2,5,1.334,0.795,1
31,1,1,6,1.937,0.929,1
31,2,2,2,3.106,1.852,1
31,2,2,5,2.127,1.372,1
31,1,1,3,1.978,0.835,1
31,1,1,4,1.446,0.728,1
31,2,1,1,3.011,0.7,0
31,2,2,6,1.515,0.744,1
31,1,1,1,2.207,0.734,1
31,2,2,2,2.663,0.746,1
31,2,2,6,1.594,1.38,1
31,1,2,1,4.949,0.976,0
31,1,2,1,1.864,0.729,0
31,2,2,6,3.285,0.674,1
31,2,1,2,3.005,1.192,0
31,2,1,4,3.028,1.341,0
31,2,1,2,2.011,1.136,0
31,1,1,1,2.076,0.916,1
31,1,1,6,1.193,0.664,1
31,2,2,6,2.227,0.608,1
31,2,2,2,2.421,0.68,1
31,1,1,1,3.108,0.763,1
31,2,1,5,2.203,0.871,0
31,2,1,1,2.467,0.763,0
31,1,2,2,1.999,1.268,0
31,2,2,6,2.275,0.71,1
31,1,2,2,3.213,0.689,0
31,2,1,2,2.472,0.681,0
31,1,1,6,2.232,0.666,1
31,2,2,6,1.519,0.97,1
31,1,1,6,2.164,0.694,1
31,2,1,6,1.487,0.658,0
31,1,1,2,3.233,0.933,1
31,1,1,3,1.196,0.902,1
31,2,2,6,3.201,0.733,1
31,1,1,2,3.405,0.759,1
31,1,1,1,3.587,0.654,1
31,2,2,2,3.093,0.664,1
31,2,2,1,5.054,0.937,1
31,2,2,6,1.31,0.751,1
31,1,2,6,2.471,0.606,0
31,1,2,3,1.917,0.747,0
31,1,1,2,3.626,1.197,1
31,1,1,4,1.754,1.321,1
31,1,1,2,4.394,0.752,1
31,1,1,6,4.505,0.698,1
31,2,2,6,1.291,0.622,1
31,1,1,5,2.023,1.135,1
31,1,1,6,0.885,0.611,1
31,2,1,2,1.688,0.598,0
31,1,1,3,1.44,0.826,1
31,1,1,6,1.085,0.576,1
31,1,1,6,1.106,0.516,1
31,1,2,2,3.175,0.537,0
31,1,1,6,1.16,0.977,1
31,2,2,6,1.355,0.633,1
31,1,1,6,1.832,0.657,1
31,2,1,1,5.897,0.738,0
31,2,2,2,1.632,0.71,1
31,1,1,6,1.419,2.934,1
31,2,2,5,1.756,0.717,1
31,2,1,1,2.466,0.561,0
31,2,2,6,1.714,0.625,1
31,2,2,6,5.252,0.8,1
31,2,2,6,1.163,0.584,1
31,2,1,1,3.694,0.604,0
31,1,1,5,1.999,0.971,1
31,2,2,5,1.633,0.689,1
31,2,2,5,3.81,0.677,1
31,1,1,5,1.709,0.768,1
31,1,1,5,1.984,0.841,1
31,2,1,1,2.095,0.669,0
31,2,2,6,1.278,0.813,1
31,2,2,5,1.507,0.652,1
31,2,1,5,0.859,0.802,0
31,2,2,1,1.727,1.257,1
31,2,1,1,1.501,0.624,0
31,1,1,4,1.156,1.027,1
31,2,2,5,2.891,0.701,1
31,2,2,5,1.46,0.59,1
31,1,1,6,0.999,0.696,1
31,2,1,4,2.592,0.741,0
31,1,2,5,2.277,0.534,0
31,2,1,1,4.164,0.938,0
31,1,1,5,5.202,0.852,1
31,1,1,6,1.037,0.574,1
31,2,1,5,3.504,2.084,0
31,1,2,3,1.559,1.313,0
31,2,2,6,1.292,1.295,1
31,2,2,6,1.326,0.694,1
31,2,1,5,1.073,1.384,0
31,2,2,5,1.083,1.016,1
31,1,1,6,1.907,0.678,1
31,2,2,1,1.453,0.613,1
31,2,1,1,1.166,0.819,0
31,1,1,6,2.607,0.718,1
31,2,1,1,2.183,0.794,0
31,2,2,6,2.713,0.623,1
31,1,1,5,3.018,0.756,1
31,2,2,2,2.005,0.69,1
31,1,1,5,2.276,0.607,1
31,2,2,4,1.875,1.626,1
31,1,1,5,2.122,0.786,1
31,2,2,3,3.092,1.112,1
31,1,1,1,2.055,0.579,1
31,2,2,3,2.155,1.662,1
31,2,1,2,4.375,0.788,0
31,1,1,2,2.096,1.63,1
31,1,1,1,8.254,0.685,1
31,2,2,1,2.412,0.618,1
31,1,1,6,3.488,1.064,1
31,2,2,1,2.189,1.522,1
31,1,2,3,1.791,1.019,0
31,2,1,1,2.786,1.394,0
31,1,1,1,1.998,1.671,1
31,1,1,6,1.096,0.851,1
31,1,1,1,2.061,1.371,1
