Fight_Id,Win/No Contest/Draw,Fighter_1,Fighter_2,KD_1,KD_2,STR_1,STR_2,TD_1,TD_2,SUB_1,SUB_2,Weight_Class,Method,Round,Fight_Time,Event_Id_x,Result_1,Result_2,Time Format,Referee,Method Details,Kd_1,Kd_2,Sig. Str._1,Sig. Str._2,Sig. Str. %_1,Sig. Str. %_2,Total Str._1,Total Str._2,Td_1,Td_2,Td %_1,Td %_2,Sub. Att_1,Sub. Att_2,Rev._1,Rev._2,Ctrl_1,Ctrl_2,Head_1,Head_2,Body_1,Body_2,Leg_1,Leg_2,Distance_1,Distance_2,Clinch_1,Clinch_2,Ground_1,Ground_2,Event_Id_y
c4c379b8f99fea88,win,Ariane da Silva,Luana Carolina,0,0,3,2,0,0,1,1,Women's Flyweight,SUB Kneebar,1,1:28,ddbd0d6259ce57cc,W,L,3 Rnd (5-5-5),Daniel Movahedi,Kneebar On Ground,0,0,3 of 4,2 of 4,75%,50%,11 of 12,2 of 4,0 of 0,0 of 0,---,---,1,1,0,0,1:07,0:00,1 of 2,0 of 2,2 of 2,0 of 0,0 of 0,2 of 2,3 of 4,2 of 4,0 of 0,0 of 0,0 of 0,0 of 0,ddbd0d6259ce57cc
ba4485ce4e8e3fe1,win,Askar Askarov,Alexandre Pantoja,0,0,41,32,2,1,0,0,Flyweight,U-DEC,3,5:00,ddbd0d6259ce57cc,L,W,3 Rnd (5-5-5),Marc Goddard,Lukasz Bosacki28 - 29.David Lethaby28 - 29.Clemens Werner28 - 29.,0,0,32 of 62,41 of 63,51%,65%,40 of 71,44 of 66,1 of 2,2 of 15,50%,13%,0,0,0,1,2:17,5:11,17 of 40,31 of 53,12 of 19,1 of 1,3 of 3,9 of 9,30 of 60,34 of 54,1 of 1,5 of 6,1 of 1,2 of 3,ddbd0d6259ce57cc
e5a9f75b1117d848,win,Roman Dolidze,Khadis Ibragimov,1,0,19,4,0,0,0,0,Light Heavyweight,KO/TKO Knee,1,4:15,ddbd0d6259ce57cc,W,L,3 Rnd (5-5-5),Herb Dean,Knee to Head At Distance,1,0,19 of 22,4 of 14,86%,28%,19 of 22,10 of 20,0 of 0,0 of 0,---,---,0,0,0,0,0:03,0:34,9 of 11,0 of 8,1 of 1,1 of 3,9 of 10,3 of 3,13 of 16,3 of 12,0 of 0,0 of 0,6 of 6,1 of 2,ddbd0d6259ce57cc
bb881d4ee6dfbf86,win,Grant Dawson,Nad Narimani,0,0,53,31,2,0,1,0,Catch Weight,U-DEC,3,5:00,ddbd0d6259ce57cc,W,L,3 Rnd (5-5-5),Daniel Movahedi,Anders Ohlsson26 - 30.Clemens Werner27 - 30.David Lethaby27 - 29.,0,0,53 of 115,31 of 76,46%,40%,136 of 218,57 of 105,2 of 6,0 of 0,33%,---,1,0,0,0,8:11,0:09,25 of 74,17 of 59,5 of 14,12 of 15,23 of 27,2 of 2,48 of 108,28 of 73,0 of 0,2 of 2,5 of 7,1 of 1,ddbd0d6259ce57cc
b76c0b0ed2926737,win,Joel Alvarez,Joe Duffy,0,0,18,14,0,1,1,0,Lightweight,SUB Guillotine Choke,1,2:25,ddbd0d6259ce57cc,L,W,3 Rnd (5-5-5),Marc Goddard,Guillotine Choke From Guard,0,0,14 of 26,18 of 37,53%,48%,14 of 26,18 of 37,1 of 1,0 of 0,100%,---,0,1,0,0,0:09,0:00,6 of 16,7 of 24,4 of 5,3 of 4,4 of 5,8 of 9,14 of 26,18 of 36,0 of 0,0 of 1,0 of 0,0 of 0,ddbd0d6259ce57cc
b5f70d0c88f12645,win,Brett Johns,Montel Jackson,0,1,11,26,8,2,1,0,Bantamweight,U-DEC,3,5:00,ddbd0d6259ce57cc,W,L,3 Rnd (5-5-5),Daniel Movahedi,Ben Cartlidge28 - 29.Anders Ohlsson28 - 29.Clemens Werner28 - 29.,0,1,11 of 19,26 of 44,57%,59%,30 of 39,80 of 99,8 of 19,2 of 3,42%,66%,1,0,0,1,8:42,2:41,7 of 14,18 of 35,2 of 3,6 of 6,2 of 2,2 of 3,4 of 11,14 of 31,6 of 6,5 of 5,1 of 2,7 of 8,ddbd0d6259ce57cc
b9b0da84b243213f,win,Amir Albazi,Malcolm Gordon,0,0,12,3,1,0,1,0,Bantamweight,SUB Triangle Choke,1,4:42,ddbd0d6259ce57cc,L,W,3 Rnd (5-5-5),Herb Dean,Triangle Choke From Bottom Guard,0,0,3 of 16,12 of 28,18%,42%,5 of 18,28 of 46,0 of 0,1 of 1,---,100%,0,1,1,0,0:22,2:21,1 of 11,8 of 24,1 of 1,2 of 2,1 of 4,2 of 2,3 of 16,10 of 25,0 of 0,0 of 0,0 of 0,2 of 3,ddbd0d6259ce57cc
ecb24300bb3bef8c,win,Arman Tsarukyan,Davi Ramos,0,0,91,33,1,0,0,0,Lightweight,U-DEC,3,5:00,ddbd0d6259ce57cc,L,W,3 Rnd (5-5-5),Daniel Movahedi,David Lethaby27 - 30.Clemens Werner27 - 30.Lukasz Bosacki28 - 29.,0,0,33 of 103,91 of 197,32%,46%,49 of 122,118 of 227,0 of 5,1 of 5,0%,20%,0,0,0,0,0:18,3:08,20 of 82,60 of 160,10 of 18,13 of 19,3 of 3,18 of 18,29 of 92,80 of 182,4 of 7,6 of 7,0 of 4,5 of 8,ddbd0d6259ce57cc
147e31abbe3927d0,win,Serghei Spivac,Carlos Felipe,0,0,73,44,3,0,0,0,Heavyweight,M-DEC,3,5:00,ddbd0d6259ce57cc,L,W,3 Rnd (5-5-5),Rich Mitchell,Anders Ohlsson28 - 28.Ben Cartlidge27 - 29.Vito Paolillo27 - 29.,0,0,44 of 121,73 of 149,36%,48%,44 of 121,165 of 253,0 of 0,3 of 7,---,42%,0,0,0,0,0:00,4:52,30 of 107,72 of 148,14 of 14,1 of 1,0 of 0,0 of 0,44 of 121,47 of 121,0 of 0,3 of 3,0 of 0,23 of 25,ddbd0d6259ce57cc
abeaae1a64934178,win,Calvin Kattar,Dan Ige,0,0,105,84,1,0,0,0,Featherweight,U-DEC,5,5:00,18f5669a92e99d92,W,L,5 Rnd (5-5-5-5-5),Herb Dean,Ben Cartlidge46 - 49.Mark Collett46 - 49.David Lethaby47 - 48.,0,0,105 of 260,84 of 218,40%,38%,107 of 262,87 of 221,1 of 1,0 of 9,100%,0%,0,0,0,0,1:06,0:03,70 of 211,37 of 150,19 of 32,30 of 46,16 of 17,17 of 22,95 of 236,82 of 216,1 of 3,2 of 2,9 of 21,0 of 0,18f5669a92e99d92
7dbf23cb872edc9c,win,Tim Elliott,Ryan Benoit,0,0,67,55,1,1,2,2,Flyweight,U-DEC,3,5:00,18f5669a92e99d92,W,L,3 Rnd (5-5-5),Marc Goddard,Ben Cartlidge28 - 29.David Lethaby28 - 29.Clemens Werner28 - 29.,0,0,67 of 169,55 of 122,39%,45%,90 of 193,64 of 131,1 of 13,1 of 2,7%,50%,2,2,1,0,2:42,0:22,31 of 100,39 of 97,16 of 40,13 of 22,20 of 29,3 of 3,44 of 139,47 of 107,14 of 20,8 of 15,9 of 10,0 of 0,18f5669a92e99d92
d4c314616eac8f8b,win,Jimmie Rivera,Cody Stamann,0,0,48,26,2,1,1,0,Featherweight,U-DEC,3,5:00,18f5669a92e99d92,W,L,3 Rnd (5-5-5),Daniel Movahedi,Anders Ohlsson27 - 30.Vito Paolillo27 - 30.Mark Collett28 - 29.,0,0,48 of 89,26 of 72,53%,36%,90 of 134,62 of 108,2 of 3,1 of 5,66%,20%,1,0,0,0,1:59,4:25,16 of 44,13 of 55,13 of 16,8 of 11,19 of 29,5 of 6,32 of 68,18 of 61,12 of 16,8 of 11,4 of 5,0 of 0,18f5669a92e99d92
15def71ff1679e06,win,Taila Santos,Molly McCann,0,0,57,48,5,0,1,0,Women's Flyweight,U-DEC,3,5:00,18f5669a92e99d92,L,W,3 Rnd (5-5-5),Rich Mitchell,David Lethaby27 - 30.Anders Ohlsson27 - 30.Lukasz Bosacki26 - 30.,0,0,48 of 106,57 of 143,45%,39%,67 of 125,75 of 164,0 of 4,5 of 7,0%,71%,0,1,0,0,0:56,7:53,25 of 79,24 of 90,13 of 17,21 of 36,10 of 10,12 of 17,43 of 96,34 of 113,5 of 10,12 of 13,0 of 0,11 of 17,18f5669a92e99d92
33d2a1dbb8a7fef5,win,Mounir Lazzez,Abdul Razak Alhassan,0,0,98,67,4,1,0,0,Welterweight,U-DEC,3,5:00,18f5669a92e99d92,L,W,3 Rnd (5-5-5),Daniel Movahedi,Ben Cartlidge27 - 30.Clemens Werner27 - 30.Vito Paolillo28 - 29.,0,0,67 of 133,98 of 177,50%,55%,70 of 136,114 of 194,1 of 4,4 of 4,25%,100%,0,0,0,0,1:31,4:52,49 of 108,51 of 118,6 of 6,25 of 36,12 of 19,22 of 23,61 of 119,78 of 151,6 of 14,14 of 20,0 of 0,6 of 6,18f5669a92e99d92
7fd810af30144119,win,Khamzat Chimaev,John Phillips,0,0,43,1,2,0,1,0,Middleweight,SUB D'Arce Choke,2,1:12,18f5669a92e99d92,L,W,3 Rnd (5-5-5),Herb Dean,D'Arce Choke On Ground,0,0,1 of 2,43 of 52,50%,82%,2 of 3,124 of 140,0 of 0,2 of 2,---,100%,0,1,0,0,0:00,5:54,1 of 2,40 of 49,0 of 0,1 of 1,0 of 0,2 of 2,1 of 2,1 of 1,0 of 0,0 of 0,0 of 0,42 of 51,18f5669a92e99d92
f3efc6121c5323ff,win,Lerone Murphy,Ricardo Ramos,0,0,22,10,1,0,0,0,Featherweight,KO/TKO Punches,1,4:18,18f5669a92e99d92,L,W,3 Rnd (5-5-5),Rich Mitchell,Punches to Head From Half Guard,0,0,10 of 29,22 of 40,34%,55%,10 of 29,24 of 42,0 of 2,1 of 2,0%,50%,0,0,0,0,0:57,1:22,3 of 17,14 of 32,1 of 3,5 of 5,6 of 9,3 of 3,7 of 25,3 of 12,1 of 2,2 of 3,2 of 2,17 of 25,18f5669a92e99d92
0e969ae805006d1f,win,Modestas Bukauskas,Andreas Michailidis,0,0,18,23,0,0,0,0,Light Heavyweight,KO/TKO,1,5:00,18f5669a92e99d92,W,L,3 Rnd (5-5-5),Daniel Movahedi,"to    
      Referee Stoppage Between Rounds",0,0,18 of 49,23 of 46,36%,50%,18 of 49,23 of 46,0 of 0,0 of 1,---,0%,0,0,0,0,0:00,0:09,11 of 40,8 of 26,4 of 6,7 of 11,3 of 3,8 of 9,11 of 42,23 of 45,7 of 7,0 of 1,0 of 0,0 of 0,18f5669a92e99d92
819f51ef9d945a46,win,Jared Gordon,Chris Fishgold,0,0,44,20,3,0,0,1,Featherweight,U-DEC,3,5:00,18f5669a92e99d92,W,L,3 Rnd (5-5-5),Marc Goddard,Lukasz Bosacki26 - 30.Ben Cartlidge26 - 30.Anders Ohlsson26 - 30.,0,0,44 of 69,20 of 58,63%,34%,241 of 282,27 of 65,3 of 6,0 of 1,50%,0%,0,1,0,1,10:22,0:43,35 of 58,13 of 49,6 of 8,5 of 7,3 of 3,2 of 2,19 of 35,16 of 52,2 of 3,4 of 6,23 of 31,0 of 0,18f5669a92e99d92
dccea04cc3567955,win,Liana Jojua,Diana Belbita,0,0,2,5,0,1,3,0,Women's Flyweight,SUB Armbar,1,2:43,18f5669a92e99d92,L,W,3 Rnd (5-5-5),Rich Mitchell,Armbar From Bottom Guard,0,0,5 of 9,2 of 3,55%,66%,6 of 11,3 of 4,1 of 2,0 of 0,50%,---,0,3,0,0,1:34,0:52,3 of 6,1 of 2,2 of 3,1 of 1,0 of 0,0 of 0,3 of 5,1 of 2,2 of 4,1 of 1,0 of 0,0 of 0,18f5669a92e99d92
f3c42ce9fad55eb7,win,Jack Shore,Aaron Phillips,0,0,29,6,3,0,1,0,Bantamweight,SUB Rear Naked Choke,2,2:29,18f5669a92e99d92,W,L,3 Rnd (5-5-5),Herb Dean,Rear Naked Choke,0,0,29 of 45,6 of 15,64%,40%,42 of 59,7 of 16,3 of 8,0 of 0,37%,---,1,0,0,0,5:25,0:05,19 of 32,1 of 9,5 of 6,5 of 6,5 of 7,0 of 0,7 of 14,5 of 14,6 of 6,1 of 1,16 of 25,0 of 0,18f5669a92e99d92
d292243c6499b2fe,win,Kamaru Usman,Jorge Masvidal,0,0,94,66,5,0,0,0,Welterweight,U-DEC,5,5:00,dbd198f780286aca,W,L,5 Rnd (5-5-5-5-5),Marc Goddard,Ben Cartlidge45 - 50.Mark Collett45 - 50.David Lethaby46 - 49.,0,0,94 of 151,66 of 125,62%,52%,263 of 341,88 of 157,5 of 16,0 of 0,31%,---,0,0,0,0,16:38,0:00,43 of 96,23 of 69,49 of 53,29 of 39,2 of 2,14 of 17,42 of 86,38 of 90,39 of 49,27 of 34,13 of 16,1 of 1,dbd198f780286aca
94b1596c6ff9a25d,win,Alexander Volkanovski,Max Holloway,0,0,137,102,3,0,0,0,Featherweight,S-DEC,5,5:00,dbd198f780286aca,W,L,5 Rnd (5-5-5-5-5),Herb Dean,Mark Collett47 - 48.David Lethaby48 - 47.Clemens Werner47 - 48.,0,0,137 of 272,102 of 268,50%,38%,139 of 275,111 of 277,3 of 9,0 of 0,33%,---,0,0,0,0,1:26,0:00,64 of 161,44 of 167,6 of 10,27 of 46,67 of 101,31 of 55,136 of 265,95 of 258,1 of 6,7 of 10,0 of 1,0 of 0,dbd198f780286aca
0f9be7ac405772f8,win,Petr Yan,Jose Aldo,1,0,194,83,1,0,0,0,Bantamweight,KO/TKO Punches,5,3:24,dbd198f780286aca,W,L,5 Rnd (5-5-5-5-5),Leon Roberts,Punches to Head On Ground,1,0,194 of 309,83 of 157,62%,52%,258 of 376,83 of 157,1 of 2,0 of 1,50%,0%,0,0,0,0,4:50,0:00,150 of 256,38 of 97,35 of 44,28 of 39,9 of 9,17 of 21,99 of 201,81 of 154,9 of 11,2 of 3,86 of 97,0 of 0,dbd198f780286aca
e16f42a666e163d8,win,Rose Namajunas,Jessica Andrade,0,0,82,71,0,1,0,0,Women's Strawweight,S-DEC,3,5:00,dbd198f780286aca,L,W,3 Rnd (5-5-5),Daniel Movahedi,Anders Ohlsson28 - 29.Mark Collett29 - 28.Vito Paolillo28 - 29.,0,0,71 of 205,82 of 235,34%,34%,79 of 213,82 of 235,1 of 3,0 of 1,33%,0%,0,0,0,0,0:29,0:00,31 of 134,63 of 209,25 of 55,12 of 19,15 of 16,7 of 7,64 of 194,77 of 225,7 of 11,5 of 10,0 of 0,0 of 0,dbd198f780286aca
6e0c1faaf40caf9a,win,Amanda Ribas,Paige VanZant,0,0,6,3,1,0,1,0,Women's Flyweight,SUB Armbar,1,2:21,dbd198f780286aca,W,L,3 Rnd (5-5-5),Rich Mitchell,Armbar From Back Control,0,0,6 of 7,3 of 5,85%,60%,13 of 15,4 of 6,1 of 1,0 of 0,100%,---,1,0,0,0,1:08,0:32,1 of 1,1 of 1,4 of 5,0 of 1,1 of 1,2 of 3,3 of 4,3 of 4,3 of 3,0 of 1,0 of 0,0 of 0,dbd198f780286aca
cd8cdb539deaa47f,win,Jiri Prochazka,Volkan Oezdemir,1,0,33,41,0,0,0,0,Light Heavyweight,KO/TKO Punch,2,0:49,dbd198f780286aca,L,W,3 Rnd (5-5-5),Marc Goddard,Punch to Head At Distance,0,1,41 of 92,33 of 73,44%,45%,44 of 95,33 of 73,0 of 1,0 of 0,0%,---,0,0,0,0,0:17,0:02,30 of 76,29 of 67,3 of 6,3 of 5,8 of 10,1 of 1,41 of 92,33 of 73,0 of 0,0 of 0,0 of 0,0 of 0,dbd198f780286aca
ce7cd2ec773bea7f,win,Muslim Salikhov,Elizeu Zaleski dos Santos,0,0,40,46,0,0,0,0,Welterweight,S-DEC,3,5:00,dbd198f780286aca,L,W,3 Rnd (5-5-5),Herb Dean,Lukasz Bosacki27 - 30.David Lethaby29 - 28.Clemens Werner28 - 29.,0,0,46 of 138,40 of 88,33%,45%,46 of 138,40 of 88,0 of 4,0 of 3,0%,0%,0,0,0,0,0:53,0:02,23 of 98,23 of 64,11 of 25,8 of 14,12 of 15,9 of 10,35 of 124,38 of 86,3 of 4,2 of 2,8 of 10,0 of 0,dbd198f780286aca
159646a9d2ae8ea5,win,Makwan Amirkhani,Danny Henry,0,0,2,6,1,0,1,0,Featherweight,SUB Anaconda Choke,1,3:15,dbd198f780286aca,W,L,3 Rnd (5-5-5),Leon Roberts,Anaconda Choke On Ground,0,0,2 of 6,6 of 16,33%,37%,2 of 6,6 of 16,1 of 1,0 of 0,100%,---,1,0,0,0,0:47,0:00,1 of 5,1 of 6,1 of 1,3 of 7,0 of 0,2 of 3,2 of 6,6 of 16,0 of 0,0 of 0,0 of 0,0 of 0,dbd198f780286aca
7c76c752c7abf2e0,win,Leonardo Santos,Roman Bogatov,0,0,66,50,1,1,0,0,Lightweight,U-DEC,3,5:00,dbd198f780286aca,W,L,3 Rnd (5-5-5),Marc Goddard,Lukasz Bosacki26 - 29.Ben Cartlidge26 - 29.Clemens Werner26 - 29.,0,0,66 of 119,50 of 117,55%,42%,116 of 181,81 of 155,1 of 2,1 of 11,50%,9%,0,0,0,1,1:34,6:07,56 of 106,24 of 82,6 of 9,20 of 29,4 of 4,6 of 6,42 of 89,37 of 96,10 of 12,6 of 7,14 of 18,7 of 14,dbd198f780286aca
137646de0ffd9c35,win,Marcin Tybura,Maxim Grishin,0,0,24,18,3,0,0,0,Heavyweight,U-DEC,3,5:00,dbd198f780286aca,W,L,3 Rnd (5-5-5),Herb Dean,Mark Collett27 - 30.David Lethaby26 - 30.Anders Ohlsson27 - 30.,0,0,24 of 52,18 of 32,46%,56%,70 of 119,54 of 71,3 of 7,0 of 0,42%,---,0,0,0,0,9:25,0:16,15 of 36,9 of 20,5 of 9,4 of 5,4 of 7,5 of 7,14 of 37,14 of 27,6 of 11,4 of 5,4 of 4,0 of 0,dbd198f780286aca
0e8d5c16eb9cb1cf,win,Raulian Paiva,Zhalgas Zhumagulov,0,0,52,66,0,2,0,0,Flyweight,U-DEC,3,5:00,dbd198f780286aca,W,L,3 Rnd (5-5-5),Leon Roberts,Lukasz Bosacki28 - 29.Ben Cartlidge28 - 29.Vito Paolillo28 - 29.,0,0,52 of 121,66 of 119,42%,55%,56 of 125,73 of 126,0 of 0,2 of 11,---,18%,0,0,0,0,0:43,0:29,14 of 71,19 of 61,22 of 31,17 of 25,16 of 19,30 of 33,51 of 119,64 of 115,1 of 2,1 of 2,0 of 0,1 of 2,dbd198f780286aca
08e48648e3504638,win,Karol Rosa,Vanessa Melo,0,0,120,45,2,0,0,0,Women's Bantamweight,U-DEC,3,5:00,dbd198f780286aca,W,L,3 Rnd (5-5-5),Daniel Movahedi,David Lethaby26 - 30.Anders Ohlsson27 - 29.Clemens Werner26 - 30.,0,0,120 of 228,45 of 135,52%,33%,177 of 289,78 of 168,2 of 4,0 of 2,50%,0%,0,0,0,0,5:50,0:06,82 of 180,22 of 103,11 of 16,5 of 10,27 of 32,18 of 22,87 of 178,43 of 133,1 of 1,2 of 2,32 of 49,0 of 0,dbd198f780286aca
5d6fb4acfe5cc8a1,win,Davey Grant,Martin Day,1,1,74,62,2,0,1,0,Bantamweight,KO/TKO Punch,3,2:38,dbd198f780286aca,L,W,3 Rnd (5-5-5),Rich Mitchell,Punch to Head At Distance,1,1,62 of 160,74 of 177,38%,41%,69 of 168,87 of 191,0 of 1,2 of 4,0%,50%,0,1,1,0,1:28,2:08,45 of 133,47 of 144,15 of 24,19 of 24,2 of 3,8 of 9,60 of 155,69 of 169,0 of 0,2 of 3,2 of 5,3 of 5,dbd198f780286aca
f8dd1e75978a3957,win,Dustin Poirier,Dan Hooker,0,0,153,155,1,4,4,0,Lightweight,U-DEC,5,5:00,c32eab6c2119e989,W,L,5 Rnd (5-5-5-5-5),Herb Dean,Sal D'amato47 - 48.Derek Cleary47 - 48.Eric Colon46 - 48.,0,0,153 of 231,155 of 253,66%,61%,208 of 289,182 of 283,1 of 7,4 of 9,14%,44%,4,0,0,0,2:49,6:02,131 of 205,98 of 177,20 of 24,36 of 53,2 of 2,21 of 23,116 of 188,136 of 229,20 of 22,12 of 16,17 of 21,7 of 8,c32eab6c2119e989
f2d9814936a6eb35,win,Mike Perry,Mickey Gall,1,0,76,55,1,0,0,0,Welterweight,U-DEC,3,5:00,c32eab6c2119e989,W,L,3 Rnd (5-5-5),Keith Peterson,Mike Bell28 - 29.Sal D'amato28 - 29.Dave Hagen28 - 29.,1,0,76 of 131,55 of 106,58%,51%,103 of 158,59 of 111,1 of 1,0 of 6,100%,0%,0,0,0,1,5:44,0:51,49 of 98,39 of 89,14 of 20,8 of 9,13 of 13,8 of 8,51 of 100,51 of 97,6 of 6,3 of 6,19 of 25,1 of 3,c32eab6c2119e989
9ce56acac775d386,win,Maurice Greene,Gian Villante,0,1,63,72,0,0,1,0,Heavyweight,SUB Arm Triangle,3,3:44,c32eab6c2119e989,L,W,3 Rnd (5-5-5),Mark Smith,Arm Triangle From Bottom Half Guard,1,0,72 of 105,63 of 137,68%,45%,91 of 126,64 of 139,0 of 0,0 of 0,---,---,0,1,0,0,2:37,0:00,35 of 59,24 of 87,11 of 16,12 of 19,26 of 30,27 of 31,51 of 79,62 of 136,0 of 0,1 of 1,21 of 26,0 of 0,c32eab6c2119e989
cfd47fddbb705f26,win,Brendan Allen,Kyle Daukaus,1,0,41,34,0,3,0,0,Middleweight,U-DEC,3,5:00,c32eab6c2119e989,W,L,3 Rnd (5-5-5),Chris Tognoni,Sal D'amato28 - 29.Mike Bell27 - 29.Dave Hagen27 - 30.,1,0,41 of 66,34 of 58,62%,58%,79 of 109,92 of 127,0 of 0,3 of 5,---,60%,0,0,4,1,5:37,7:44,31 of 55,29 of 51,9 of 10,3 of 5,1 of 1,2 of 2,13 of 26,19 of 35,3 of 3,2 of 3,25 of 37,13 of 20,c32eab6c2119e989
67ed3ad521ef619c,win,Takashi Sato,Jason Witt,1,0,18,2,0,0,0,0,Welterweight,KO/TKO Punches,1,0:48,c32eab6c2119e989,W,L,3 Rnd (5-5-5),Chris Tognoni,Punches to Head On Ground,1,0,18 of 21,2 of 5,85%,40%,18 of 21,2 of 5,0 of 0,0 of 1,---,0%,0,0,0,0,0:11,0:00,18 of 21,0 of 2,0 of 0,1 of 2,0 of 0,1 of 1,3 of 5,2 of 5,0 of 0,0 of 0,15 of 16,0 of 0,c32eab6c2119e989
8a8fea2c10512434,win,Julian Erosa,Sean Woodson,0,1,103,106,3,0,1,0,Catch Weight,SUB D'Arce Choke,3,2:44,c32eab6c2119e989,L,W,3 Rnd (5-5-5),Keith Peterson,D'Arce Choke On Ground,1,0,106 of 219,103 of 206,48%,50%,116 of 230,107 of 210,0 of 0,3 of 6,---,50%,0,1,0,0,0:05,1:13,93 of 203,61 of 144,7 of 10,22 of 39,6 of 6,20 of 23,102 of 211,84 of 179,3 of 5,19 of 27,1 of 3,0 of 0,c32eab6c2119e989
9025e3c6b6d71253,win,Khama Worthy,Luis Pena,0,0,55,38,0,3,1,3,Lightweight,SUB Guillotine Choke,3,2:53,c32eab6c2119e989,L,W,3 Rnd (5-5-5),Mark Smith,Guillotine Choke On Ground,0,0,38 of 77,55 of 101,49%,54%,40 of 79,66 of 114,3 of 7,0 of 0,42%,---,3,1,0,2,4:13,0:46,25 of 61,20 of 61,6 of 8,18 of 22,7 of 8,17 of 18,33 of 70,51 of 96,0 of 0,1 of 2,5 of 7,3 of 3,c32eab6c2119e989
75570ea2da94a4fb,win,Tanner Boser,Philipe Lins,1,0,15,6,0,0,0,0,Heavyweight,KO/TKO Punches,1,2:41,c32eab6c2119e989,L,W,3 Rnd (5-5-5),Herb Dean,Punches to Head At Distance,0,1,6 of 17,15 of 22,35%,68%,6 of 17,15 of 22,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:01,3 of 9,6 of 12,3 of 8,2 of 2,0 of 0,7 of 8,6 of 17,14 of 21,0 of 0,0 of 0,0 of 0,1 of 1,c32eab6c2119e989
1b8d366ac0f110f3,win,Kay Hansen,Jinh Yu Frey,0,0,31,26,2,0,1,0,Women's Strawweight,SUB Armbar,3,2:26,c32eab6c2119e989,W,L,3 Rnd (5-5-5),Keith Peterson,Armbar On Ground,0,0,31 of 55,26 of 46,56%,56%,43 of 67,27 of 48,2 of 11,0 of 0,18%,---,1,0,0,0,4:31,0:07,16 of 37,7 of 22,12 of 12,4 of 7,3 of 6,15 of 17,16 of 40,23 of 39,1 of 1,3 of 6,14 of 14,0 of 1,c32eab6c2119e989
0f369d09416b9e34,win,Youssef Zalal,Jordan Griffin,0,0,59,28,0,2,0,0,Featherweight,U-DEC,3,5:00,c32eab6c2119e989,L,W,3 Rnd (5-5-5),Herb Dean,Adalaide Byrd28 - 29.Mike Bell28 - 29.Dave Hagen28 - 29.,0,0,28 of 69,59 of 112,40%,52%,33 of 74,70 of 123,2 of 8,0 of 2,25%,0%,0,0,1,1,5:34,4:23,26 of 67,42 of 85,2 of 2,11 of 18,0 of 0,6 of 9,28 of 67,47 of 98,0 of 0,12 of 12,0 of 2,0 of 2,c32eab6c2119e989
0c3622569cd8062a,win,Curtis Blaydes,Alexander Volkov,0,0,69,31,14,1,0,0,Heavyweight,U-DEC,5,5:00,2eab7a6c8b0ed8cc,W,L,5 Rnd (5-5-5-5-5),Herb Dean,Eric Colon46 - 49.Sal D'amato47 - 48.Chris Lee46 - 48.,0,0,69 of 99,31 of 77,69%,40%,116 of 163,127 of 177,14 of 25,1 of 2,56%,50%,0,0,0,0,19:52,0:46,34 of 60,22 of 62,7 of 9,6 of 12,28 of 30,3 of 3,30 of 52,31 of 76,6 of 6,0 of 1,33 of 41,0 of 0,2eab7a6c8b0ed8cc
4f99b4a39925cb47,win,Josh Emmett,Shane Burgos,2,0,127,128,1,0,0,0,Featherweight,U-DEC,3,5:00,2eab7a6c8b0ed8cc,W,L,3 Rnd (5-5-5),Jason Herzog,Mike Bell27 - 29.Derek Cleary28 - 29.Ron McCarthy28 - 29.,2,0,127 of 266,128 of 250,47%,51%,136 of 275,148 of 270,1 of 1,0 of 0,100%,---,0,0,0,0,1:24,0:00,98 of 232,68 of 174,16 of 21,20 of 32,13 of 13,40 of 44,111 of 243,121 of 243,0 of 0,7 of 7,16 of 23,0 of 0,2eab7a6c8b0ed8cc
8b9e9f283e76b429,win,Raquel Pennington,Marion Reneau,0,0,107,46,1,2,0,0,Women's Bantamweight,U-DEC,3,5:00,2eab7a6c8b0ed8cc,W,L,3 Rnd (5-5-5),Mark Smith,Mike Bell28 - 29.Eric Colon27 - 30.Sal D'amato28 - 29.,0,0,107 of 154,46 of 117,69%,39%,118 of 165,81 of 154,1 of 2,2 of 4,50%,50%,0,0,1,0,5:29,3:48,54 of 97,20 of 85,46 of 50,20 of 25,7 of 7,6 of 7,51 of 93,22 of 84,52 of 56,24 of 33,4 of 5,0 of 0,2eab7a6c8b0ed8cc
f00921c62315be96,win,Belal Muhammad,Lyman Good,0,0,82,81,2,0,0,0,Welterweight,U-DEC,3,5:00,2eab7a6c8b0ed8cc,W,L,3 Rnd (5-5-5),Chris Tognoni,Derek Cleary28 - 29.Chris Lee28 - 29.Ron McCarthy28 - 29.,0,0,82 of 172,81 of 172,47%,47%,86 of 176,84 of 175,2 of 8,0 of 0,25%,---,0,0,0,0,1:44,0:07,58 of 145,54 of 141,14 of 16,22 of 25,10 of 11,5 of 6,73 of 160,64 of 155,9 of 12,17 of 17,0 of 0,0 of 0,2eab7a6c8b0ed8cc
