Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,Condition
28,2,2,65,1.667,1.636,38,Baseline
28,2,2,60,1.847,1.201,35,Baseline
28,1,1,55,1.847,2.245,35,Baseline
28,2,2,75,1.852,1.205,32,Baseline
28,1,2,50,2.278,1.696,32,Baseline
28,2,2,50,1.614,2.114,53,Slow
28,2,2,99,1.135,1.526,53,Slow
28,2,2,99,0.902,1.166,50,Slow
28,2,2,99,0.903,1.53,50,Slow
28,2,2,60,1.822,0.946,47,Slow
28,1,1,90,1.883,1.19,47,Slow
28,2,2,99,1.167,1.366,44,Slow
28,2,2,99,1.122,0.991,44,Slow
28,1,1,90,1.432,0.791,41,Slow
28,2,2,70,1.548,1.295,41,Slow
28,2,2,50,1.727,0.895,38,Slow
28,1,1,80,1.463,1.206,38,Slow
28,1,1,75,1.337,1.341,35,Slow
28,2,2,60,2.678,2.486,35,Slow
28,1,1,60,1.056,1.761,32,Slow
28,1,1,75,1.212,1.005,32,Slow
28,2,2,50,3.222,0.806,29,Slow
28,2,2,50,1.602,1.456,29,Slow
28,2,2,50,2.738,1.325,26,Slow
28,2,1,50,2.677,1.625,26,Slow
28,1,1,75,1.213,1.505,29,Slow
28,1,1,60,1.521,1.196,29,Slow
28,1,2,60,1.198,1.508,26,Slow
28,2,2,50,3.292,1.321,29,Slow
28,1,1,75,1.087,1.166,29,Slow
28,1,1,70,1.217,1.4,26,Slow
28,1,2,50,2.603,0.88,26,Slow
28,2,2,55,1.827,1.397,29,Slow
28,2,2,75,1.901,1.511,29,Slow
28,1,1,65,1.387,2.241,26,Slow
28,2,1,NaN,1.572,NaN,26,Slow
28,1,1,75,1.182,2.291,29,Slow
28,2,2,60,2.532,2.2,29,Slow
28,1,1,55,1.678,1.645,26,Slow
28,2,1,50,2.477,2.246,26,Slow
28,2,2,80,1.752,1.25,29,Slow
28,2,2,65,1.792,1.642,29,Slow
28,1,1,65,1.572,1.671,26,Slow
28,1,1,50,2.957,0.871,26,Slow
28,2,2,55,2.157,1.771,23,Slow
28,1,1,50,2.438,1.605,23,Slow
28,2,2,60,1.897,1.181,23,Slow
28,1,2,50,2.568,1.601,23,Slow
28,1,1,60,1.752,1.096,26,Slow
28,2,1,60,1.857,0.68,26,Slow
28,2,1,50,2.687,0.962,29,Slow
28,1,1,75,1.692,0.63,32,Slow
28,2,2,60,1.536,1.347,32,Slow
28,1,1,75,1.612,0.901,29,Slow
28,2,1,50,3.052,0.981,29,Slow
28,2,2,99,1.09,1.074,53,Fast
28,2,2,99,0.879,1.355,53,Fast
28,1,1,99,0.666,1.305,50,Fast
28,2,2,99,1.008,0.901,50,Fast
28,2,2,99,1.422,1.666,47,Fast
28,2,2,90,1.178,1.055,47,Fast
28,2,2,99,1.122,1.451,44,Fast
28,1,1,95,0.707,1.522,44,Fast
28,2,2,99,0.975,1.39,41,Fast
28,1,1,99,0.726,1.652,41,Fast
28,1,1,95,0.627,1.266,38,Fast
28,2,2,90,0.982,1.236,38,Fast
28,2,2,55,2.008,1.46,35,Fast
28,2,2,60,1.442,1.096,35,Fast
28,1,1,80,1.568,1.771,32,Fast
28,2,2,50,1.382,0.725,32,Fast
28,2,1,60,1.315,1.314,29,Fast
28,2,2,60,1.587,1.561,32,Fast
28,1,1,75,1.883,0.816,32,Fast
28,2,2,55,1.387,1.936,29,Fast
28,1,1,60,2.183,2.741,29,Fast
28,2,1,60,1.297,1.406,26,Fast
28,1,1,75,1.087,1.236,29,Fast
28,1,2,50,1.927,0.59,29,Fast
28,1,1,70,0.823,1.78,32,Fast
28,2,2,55,1.077,1.85,32,Fast
28,1,1,65,0.828,1.491,29,Fast
28,1,2,50,2.572,0.68,29,Fast
28,2,2,50,1.393,1.266,32,Fast
28,1,1,55,1.542,1.236,32,Fast
28,1,1,60,2.013,1.106,29,Fast
28,1,1,75,1.019,1.435,29,Fast
28,2,1,6,1.418,1.361,26,Fast
28,2,1,50,2.171,1.646,29,Fast
28,1,1,60,1.128,1.079,32,Fast
28,1,1,70,1.247,1.211,32,Fast
28,1,1,70,1.243,1.456,29,Fast
28,1,1,85,0.822,1.47,29,Fast
28,1,1,75,1.203,1.301,26,Fast
28,1,1,50,2.487,0.866,26,Fast
28,2,2,55,1.408,1.481,23,Fast
28,2,1,60,1.582,1.621,23,Fast
28,2,2,55,1.823,1.821,26,Fast
28,1,1,70,1.252,1.381,26,Fast
28,1,1,60,1.343,1.491,23,Fast
28,2,1,65,0.967,1.096,23,Fast
28,1,1,75,1.308,1.195,26,Fast
28,1,1,75,0.932,2.22,26,Fast
28,2,1,80,0.808,1.566,23,Fast
28,2,2,60,1.092,1.27,26,Fast
29,2,2,99,1.078,1.074,53,Baseline
29,2,2,99,0.884,0.755,53,Baseline
29,1,2,6,1.102,2.609,50,Baseline
29,1,1,99,0.921,1.031,53,Baseline
29,2,2,99,0.892,1.046,53,Baseline
29,1,1,50,1.542,0.506,50,Baseline
29,1,1,80,1.213,0.796,50,Baseline
29,2,2,99,0.863,0.851,47,Baseline
29,1,1,99,1.188,0.966,47,Baseline
29,2,2,80,1.062,1.321,44,Baseline
29,2,2,99,0.937,0.971,44,Baseline
29,2,2,60,1.257,0.741,41,Baseline
29,1,1,99,0.792,0.656,41,Baseline
29,2,1,60,1.077,0.975,38,Baseline
29,1,1,80,1.217,0.412,41,Baseline
29,1,1,80,0.681,1.056,41,Baseline
29,2,1,50,1.441,0.695,38,Baseline
29,1,1,99,0.678,0.656,41,Baseline
29,2,1,99,1.927,0.491,41,Baseline
29,1,1,99,0.803,0.686,44,Baseline
29,2,2,70,1.082,0.27,44,Baseline
29,2,2,80,0.957,1.116,41,Baseline
29,2,2,80,1.267,1.041,41,Baseline
29,2,2,80,1.307,0.64,38,Baseline
29,2,1,50,2.012,0.47,38,Baseline
29,1,1,99,0.887,0.641,41,Baseline
29,2,2,50,1.817,0.875,41,Baseline
29,1,1,60,1.172,0.305,38,Baseline
29,2,2,50,1.787,0.331,38,Baseline
29,1,1,70,1.277,0.415,35,Baseline
29,1,2,70,1.341,0.416,35,Baseline
29,1,1,80,1.631,0.666,38,Baseline
29,2,2,99,0.988,0.541,38,Baseline
29,1,1,80,1.317,0.355,35,Baseline
29,1,2,50,1.968,0.44,35,Baseline
29,2,1,90,0.877,0.7,38,Baseline
29,1,1,90,1.142,0.131,41,Baseline
29,2,2,70,1.407,0.87,41,Baseline
29,2,1,80,0.932,0.271,38,Baseline
29,1,1,99,0.628,0.57,41,Baseline
29,1,1,99,0.542,0.771,41,Baseline
29,1,1,99,0.792,0.816,38,Baseline
29,1,1,78,1.042,1.105,38,Baseline
29,2,2,77,1.807,0.496,35,Baseline
29,2,2,88,1.597,1.772,35,Baseline
29,1,1,99,0.952,0.655,32,Baseline
29,1,1,99,1.042,0.481,32,Baseline
29,2,1,99,0.682,0.755,29,Baseline
29,2,2,77,1.583,1.176,32,Baseline
29,2,1,77,1.322,0.83,32,Baseline
29,1,1,99,0.73,1.254,53,Baseline
29,1,1,77,0.994,0.681,53,Baseline
29,1,1,99,1.569,0.83,50,Baseline
29,2,2,99,0.867,0.47,50,Baseline
29,1,1,99,0.601,1.031,47,Baseline
29,2,2,90,0.942,0.545,47,Baseline
29,2,2,90,1.047,0.562,44,Baseline
29,2,2,90,0.802,0.505,44,Baseline
29,1,1,90,0.867,1.037,41,Baseline
29,1,2,99,1.343,0.56,41,Baseline
29,1,1,99,0.917,1.376,44,Baseline
29,1,1,88,1.358,0.541,44,Baseline
29,2,1,88,0.977,0.88,41,Baseline
29,1,1,99,0.847,0.316,44,Baseline
29,2,2,99,0.912,0.311,44,Baseline
29,2,2,55,1.532,0.411,41,Baseline
29,1,1,55,1.273,1.321,41,Baseline
29,1,1,77,1.002,0.45,38,Baseline
29,2,2,66,1.093,0.456,38,Baseline
29,2,1,55,1.522,0.335,35,Baseline
29,2,2,55,1.808,0.426,38,Baseline
29,1,1,88,1.002,0.725,38,Baseline
29,1,1,90,0.622,1.166,35,Baseline
29,2,2,77,1.102,0.415,35,Baseline
29,2,1,88,0.642,1.326,32,Baseline
29,1,1,88,0.583,1.141,35,Baseline
29,2,2,66,0.987,0.46,35,Baseline
29,1,1,55,0.933,1.78,32,Baseline
29,1,1,66,0.659,0.909,32,Baseline
29,1,1,66,1.028,1.076,29,Baseline
29,1,1,66,1.132,0.286,29,Baseline
29,2,2,55,0.827,0.641,26,Baseline
29,1,1,77,1.127,0.34,26,Baseline
29,2,1,77,1.04,0.406,23,Baseline
29,2,1,55,1.102,0.475,26,Baseline
29,1,1,66,0.997,0.722,29,Baseline
29,1,2,55,0.902,1.131,29,Baseline
29,1,1,55,1.502,1.311,32,Baseline
29,1,1,88,0.648,0.335,32,Baseline
29,1,1,99,0.902,0.476,29,Baseline
29,2,1,77,0.727,1.326,29,Baseline
29,2,1,88,0.827,0.45,32,Baseline
29,1,1,88,0.987,1.146,35,Baseline
29,1,1,77,0.822,0.75,35,Baseline
29,2,2,66,1.157,0.401,32,Baseline
29,1,1,88,0.953,1.17,32,Baseline
29,2,1,77,0.512,1.166,29,Baseline
29,2,1,66,0.947,0.426,32,Baseline
29,1,1,99,0.502,0.692,35,Baseline
29,1,1,99,0.358,0.521,35,Baseline
29,1,1,99,1.012,0.925,53,Slow
29,1,1,99,0.413,0.435,53,Slow
29,1,1,99,0.557,0.215,50,Slow
29,1,2,66,1.079,0.335,50,Slow
29,2,2,99,0.717,0.195,53,Slow
29,2,2,99,0.682,0.25,53,Slow
29,1,1,99,0.532,0.245,50,Slow
29,1,1,99,0.618,0.296,50,Slow
29,1,1,99,0.472,0.486,47,Slow
29,1,1,99,0.512,0.341,47,Slow
29,2,2,88,0.677,0.476,44,Slow
29,1,1,88,0.767,0.361,44,Slow
29,2,1,55,0.978,0.52,41,Slow
29,2,2,77,0.921,0.235,44,Slow
29,2,1,66,1.272,1,44,Slow
29,2,2,99,0.847,0.285,47,Slow
29,1,1,99,0.602,0.561,47,Slow
29,1,1,99,0.793,0.281,44,Slow
29,2,2,55,1.452,0.782,44,Slow
29,1,1,55,1.398,1.931,41,Slow
29,2,2,99,0.687,2.671,41,Slow
29,1,1,66,0.893,0.246,38,Slow
29,1,1,88,0.764,0.786,38,Slow
29,1,1,88,0.647,0.851,35,Slow
29,2,2,88,0.937,2.015,35,Slow
29,1,2,77,0.902,0.461,32,Slow
29,2,2,77,0.898,1.824,35,Slow
29,2,1,66,0.702,0.431,35,Slow
29,1,1,66,0.637,2.19,38,Slow
29,2,1,66,0.632,0.545,38,Slow
29,2,2,77,0.762,1.13,41,Slow
29,1,1,99,0.512,0.373,41,Slow
29,2,1,55,1.102,1.015,38,Slow
29,1,1,66,0.843,0.991,41,Slow
29,1,1,99,0.312,0.62,41,Slow
29,2,1,88,0.496,2.047,38,Slow
29,1,1,88,0.577,1.736,41,Slow
29,2,2,88,0.773,0.956,41,Slow
29,1,2,88,1.357,0.771,38,Slow
29,2,2,77,1.133,1.031,41,Slow
29,1,1,77,0.587,1.321,41,Slow
29,1,1,77,0.547,0.171,38,Slow
29,2,2,66,0.803,0.94,38,Slow
29,2,2,77,0.857,0.811,35,Slow
29,1,1,88,0.648,0.226,35,Slow
29,1,1,77,0.642,1.056,32,Slow
29,2,1,77,0.837,1.311,32,Slow
29,1,1,99,0.552,1.831,35,Slow
29,2,2,99,0.712,0.535,35,Slow
29,2,1,55,0.868,2.066,32,Slow
29,2,1,66,1.099,1.299,53,Fast
29,1,1,99,0.324,0.36,56,Fast
29,1,1,99,0.539,1.165,56,Fast
29,2,2,99,0.632,1.26,53,Fast
29,1,1,88,0.522,0.82,53,Fast
29,1,1,88,0.427,1.045,50,Fast
29,2,2,99,0.536,0.386,50,Fast
29,2,2,99,0.653,0.191,47,Fast
29,1,1,50,2.072,0.965,47,Fast
29,1,1,88,0.643,0.456,44,Fast
29,1,1,99,0.317,0.826,44,Fast
29,2,2,99,0.722,0.315,41,Fast
29,1,1,99,0.528,0.291,41,Fast
29,2,2,99,0.977,0.27,38,Fast
29,2,2,66,1.297,0.071,38,Fast
29,2,2,88,0.647,0.135,35,Fast
29,1,2,55,0.842,0.631,35,Fast
29,1,1,55,0.872,0.345,38,Fast
29,1,1,55,0.618,0.631,38,Fast
29,2,1,66,0.703,0.441,35,Fast
29,2,2,55,0.757,0.211,38,Fast
29,2,2,66,1.012,0.226,38,Fast
29,1,1,88,0.493,1.145,35,Fast
29,1,1,99,0.472,0.661,35,Fast
29,1,2,NaN,1.052,NaN,32,Fast
29,2,2,88,0.767,0.691,35,Fast
29,2,2,77,1.118,1.13,35,Fast
29,2,1,77,2.052,0.346,32,Fast
29,2,1,77,0.692,0.2,35,Fast
29,2,1,77,0.442,0.351,38,Fast
29,2,2,88,0.557,0.776,41,Fast
29,1,1,90,0.717,0.909,41,Fast
29,1,1,88,1.352,0.171,38,Fast
29,2,2,88,0.577,1.966,38,Fast
29,2,1,55,0.892,0.536,35,Fast
29,2,2,66,0.922,0.415,38,Fast
29,1,1,77,0.898,0.142,38,Fast
29,1,1,77,0.472,1.431,35,Fast
29,2,1,77,1.503,1.21,35,Fast
29,2,2,66,0.972,0.955,38,Fast
29,2,1,77,0.377,0.245,38,Fast
29,1,1,88,0.512,0.281,41,Fast
29,1,1,88,0.317,0.446,41,Fast
29,1,1,88,0.253,0.626,38,Fast
29,2,1,55,1.147,0.171,38,Fast
29,2,1,55,0.807,0.461,41,Fast
29,2,2,55,1.472,1.806,44,Fast
29,2,2,66,0.927,0.615,44,Fast
29,2,2,77,0.683,1.35,41,Fast
29,1,1,77,0.587,0.111,41,Fast
30,1,1,80,2.412,1.334,53,Baseline
30,2,2,90,1.174,2.696,53,Baseline
30,2,2,90,1.163,3.262,50,Baseline
30,1,1,75,1.897,1.655,50,Baseline
30,1,1,60,1.423,0.57,47,Baseline
30,1,1,90,1.175,0.946,47,Baseline
30,2,NaN,NaN,NaN,NaN,44,Baseline
30,2,2,90,1.583,1.453,47,Baseline
30,2,2,90,1.313,0.525,47,Baseline
30,2,2,65,1.537,1.006,44,Baseline
30,2,2,50,1.137,0.51,44,Baseline
30,2,2,80,1.242,2.37,41,Baseline
30,2,2,85,1.258,1.426,41,Baseline
30,1,1,40,2.298,0.599,38,Baseline
30,2,2,50,1.323,1.179,38,Baseline
30,2,2,45,1.186,0.825,35,Baseline
30,2,2,30,1.473,0.52,35,Baseline
30,2,1,25,1.462,0.824,32,Baseline
30,1,1,10,1.563,0.52,35,Baseline
30,2,2,50,1.037,1.736,35,Baseline
30,2,2,1,2.886,1.336,32,Baseline
30,1,1,10,2.521,0.867,32,Baseline
30,1,2,1,2.862,0.895,29,Baseline
30,2,2,35,1.287,1.181,32,Baseline
30,2,1,1,2.667,0.46,32,Baseline
30,2,2,45,1.442,0.55,35,Baseline
30,2,2,25,1.577,1.06,35,Baseline
30,1,1,50,1.528,0.511,32,Baseline
30,2,2,75,1.327,0.505,32,Baseline
30,1,2,50,1.507,0.131,29,Baseline
30,2,2,80,1.202,0.955,32,Baseline
30,1,1,25,2.487,0.49,32,Baseline
30,1,2,15,1.797,0.574,29,Baseline
30,2,2,1,2.362,0.436,32,Baseline
30,1,1,80,1.477,1.31,32,Baseline
30,1,1,50,1.472,0.19,29,Baseline
30,1,2,1,2.882,0.425,29,Baseline
30,1,2,1,1.583,1.92,32,Baseline
30,1,1,75,1.057,1.456,35,Baseline
30,1,1,80,0.958,0.5,35,Baseline
30,1,2,25,1.922,0.43,32,Baseline
30,1,1,65,1.367,0.391,35,Baseline
30,2,2,75,1.171,1.565,35,Baseline
30,2,2,85,1.082,0.402,32,Baseline
30,1,1,80,0.917,1.285,32,Baseline
30,1,1,35,1.285,2.311,29,Baseline
30,1,2,55,1.227,1.324,29,Baseline
30,1,2,65,1.157,0.42,32,Baseline
30,1,2,20,1.807,0.396,35,Baseline
30,1,1,90,0.967,0.436,38,Baseline
30,1,1,90,0.252,0.424,53,Baseline
30,1,1,99,1.078,0.366,53,Baseline
30,2,2,99,1.099,0.379,50,Baseline
30,2,2,99,0.992,0.371,50,Baseline
30,1,1,99,0.878,0.506,47,Baseline
30,1,1,90,0.952,0.772,47,Baseline
30,1,1,50,1.117,0.767,44,Baseline
30,2,2,50,1.412,0.356,44,Baseline
30,2,2,80,0.987,1.58,41,Baseline
30,2,2,85,0.912,1.841,41,Baseline
30,2,NaN,NaN,NaN,NaN,38,Baseline
30,1,1,90,0.847,1.365,41,Baseline
30,1,1,90,1.045,1.145,41,Baseline
30,2,1,35,1.612,0.41,38,Baseline
30,1,1,90,0.917,0.366,41,Baseline
30,1,1,90,0.917,0.466,41,Baseline
30,1,1,90,0.938,0.585,38,Baseline
30,2,2,65,1.233,0.385,38,Baseline
30,1,1,90,0.807,0.489,35,Baseline
30,2,2,80,1.002,0.965,35,Baseline
30,1,2,35,1.217,0.71,32,Baseline
30,2,2,25,1.047,1.241,35,Baseline
30,1,1,65,0.677,0.441,35,Baseline
30,2,2,65,1.017,0.435,32,Baseline
30,1,1,1,1.518,0.195,32,Baseline
30,2,2,1,1.736,0.349,29,Baseline
30,2,2,50,0.988,0.661,29,Baseline
30,1,1,35,1.092,0.385,26,Baseline
30,2,2,65,1.137,0.381,26,Baseline
30,1,NaN,NaN,NaN,NaN,23,Baseline
30,1,1,50,0.725,1.095,26,Baseline
30,1,1,25,1.752,0.36,26,Baseline
30,2,1,1,1.73,0.551,23,Baseline
30,2,2,1,2.197,0.361,26,Baseline
30,2,2,15,1.438,0.716,26,Baseline
30,1,2,15,1.232,1.096,23,Baseline
30,1,2,1,1.778,0.161,26,Baseline
30,2,2,45,1.187,0.47,29,Baseline
30,2,2,45,1.263,0.438,29,Baseline
30,2,2,35,1.442,0.765,26,Baseline
30,2,2,25,1.582,0.515,26,Baseline
30,2,2,15,2.602,0.51,23,Baseline
30,2,1,10,2.443,0.401,23,Baseline
30,1,2,10,1.392,1.482,26,Baseline
30,2,1,10,1.907,1.609,29,Baseline
30,2,2,35,1.057,0.406,32,Baseline
30,2,2,65,0.997,1.096,32,Baseline
30,1,2,45,1.352,1.951,29,Baseline
30,2,2,70,1.097,0.776,32,Baseline
30,2,2,40,1.427,0.712,32,Baseline
30,2,2,70,1.28,1.557,53,Slow
30,1,1,50,0.935,1.769,53,Slow
30,1,1,70,0.907,0.46,50,Slow
30,1,1,80,1.013,1.574,50,Slow
30,1,1,99,0.742,0.426,47,Slow
30,1,1,75,1.032,0.186,47,Slow
30,2,2,80,1.077,0.39,44,Slow
30,2,2,80,1.062,0.15,44,Slow
30,1,1,35,1.768,1.071,41,Slow
30,1,1,45,0.887,0.475,41,Slow
30,1,1,75,0.763,0.401,38,Slow
30,1,1,75,2.072,0.495,38,Slow
30,1,1,75,1.603,0.585,35,Slow
30,2,2,75,1.227,1.075,35,Slow
30,1,1,90,0.692,1.541,32,Slow
30,1,1,15,1.627,0.34,32,Slow
30,1,2,20,1.091,0.12,29,Slow
30,2,2,35,1.232,0.59,32,Slow
30,1,2,10,1.437,0.19,32,Slow
30,1,2,10,1.767,0.606,35,Slow
30,2,2,10,1.417,0.215,38,Slow
30,1,1,1,2.083,0.356,38,Slow
30,2,1,1,1.851,0.169,35,Slow
30,1,1,50,1.258,0.325,38,Slow
30,1,1,75,1.227,0.365,38,Slow
30,1,2,35,1.812,0.35,35,Slow
30,2,2,35,1.657,0.591,38,Slow
30,2,2,15,1.337,0.365,38,Slow
30,2,2,15,1.262,0.265,35,Slow
30,2,2,50,1.067,0.196,35,Slow
30,2,2,65,1.667,0.15,32,Slow
30,2,1,50,1.907,0.595,32,Slow
30,2,2,65,1.183,0.531,35,Slow
30,1,2,65,1.122,0.385,35,Slow
30,2,1,15,1.253,0.181,38,Slow
30,1,1,75,0.842,0.441,41,Slow
30,2,2,85,1.132,0.397,41,Slow
30,1,1,75,0.902,0.406,38,Slow
30,2,2,85,1.08,0.245,38,Slow
30,2,2,85,1.153,0.29,35,Slow
30,1,1,85,0.897,0.455,35,Slow
30,1,1,75,1.027,0.241,32,Slow
30,2,2,75,1.017,0.741,32,Slow
30,1,2,25,1.637,0.275,29,Slow
30,2,2,35,1.318,0.441,32,Slow
30,2,2,50,1.112,0.26,32,Slow
30,2,2,50,1.162,0.179,29,Slow
30,2,2,35,1.102,0.515,29,Slow
30,1,1,25,1.237,0.115,26,Slow
30,1,1,45,1.623,0.965,26,Slow
30,1,NaN,NaN,NaN,NaN,53,Fast
30,2,2,90,0.896,1.408,56,Fast
30,1,1,90,0.59,0.905,56,Fast
30,2,2,90,0.828,0.411,53,Fast
30,2,2,90,0.862,0.304,53,Fast
30,1,1,80,0.767,0.325,50,Fast
30,1,1,80,0.602,0.875,50,Fast
30,2,2,80,0.967,1.145,47,Fast
30,2,2,90,0.983,0.37,47,Fast
30,2,2,90,0.932,0.47,44,Fast
30,2,2,75,0.937,0.943,44,Fast
30,1,1,25,1.153,0.431,41,Fast
30,1,1,75,0.757,0.24,41,Fast
30,2,2,75,0.777,0.74,38,Fast
30,2,2,75,0.972,0.545,38,Fast
30,2,NaN,NaN,NaN,NaN,35,Fast
30,1,1,75,0.887,1.351,38,Fast
30,2,2,85,1.017,1.31,38,Fast
30,1,1,15,3.582,0.466,35,Fast
30,1,1,25,0.863,0.205,35,Fast
30,1,1,35,0.792,0.465,32,Fast
30,2,2,45,1.042,1.785,32,Fast
30,1,2,45,1.222,0.325,29,Fast
30,1,1,45,0.957,0.611,32,Fast
30,1,1,35,0.917,0.37,32,Fast
30,2,2,35,1.127,0.556,29,Fast
30,1,1,15,1.548,0.145,29,Fast
30,2,2,35,1.167,0.451,26,Fast
30,2,2,25,0.932,0.605,26,Fast
30,1,1,1,1.347,0.245,23,Fast
30,1,1,1,1.586,0.541,23,Fast
30,2,2,1,1.277,0.125,23,Fast
30,2,2,15,1.207,0.502,23,Fast
30,1,1,15,0.918,0.496,23,Fast
30,2,2,25,1.007,1.19,23,Fast
30,1,2,25,1.898,0.695,23,Fast
30,2,2,25,1.337,0.481,26,Fast
30,1,2,10,1.223,0.355,26,Fast
30,2,2,10,2.037,0.286,29,Fast
30,1,1,50,0.862,0.43,29,Fast
30,1,2,25,1.249,0.181,26,Fast
30,2,2,15,1.371,0.587,29,Fast
30,2,1,15,1.317,0.195,29,Fast
30,1,1,35,0.822,0.3,32,Fast
30,1,2,35,1.028,0.596,32,Fast
30,1,1,50,0.982,0.155,35,Fast
30,1,1,50,0.883,0.311,35,Fast
30,2,2,50,1.092,0.315,32,Fast
30,1,1,25,1.212,0.331,32,Fast
30,2,1,1,1.242,0.22,29,Fast
31,1,1,50,1.94,1.334,53,Baseline
31,2,2,50,2.544,0.866,53,Baseline
31,1,2,55,1.68,1.084,50,Baseline
31,1,1,60,1.742,0.871,53,Baseline
31,1,1,60,1.912,0.655,53,Baseline
31,2,2,65,1.897,2.572,50,Baseline
31,1,1,70,2.092,1.256,50,Baseline
31,2,2,70,1.492,1.495,47,Baseline
31,1,1,75,1.342,1.02,47,Baseline
31,2,2,75,1.277,0.916,44,Baseline
31,2,1,40,2.037,0.432,44,Baseline
31,1,1,50,1.982,1.3,47,Baseline
31,2,2,55,1.507,1.116,47,Baseline
31,1,2,50,2.973,1.601,44,Baseline
31,1,2,30,3.037,0.37,47,Baseline
31,2,2,60,1.467,1.845,50,Baseline
31,2,2,65,1.467,1.74,50,Baseline
31,2,1,40,2.272,0.796,47,Baseline
31,2,2,50,2.312,2.342,50,Baseline
31,1,1,20,2.952,0.405,50,Baseline
31,2,2,70,1.952,1.391,47,Baseline
31,2,NaN,NaN,NaN,NaN,47,Baseline
31,2,2,70,1.097,1.836,50,Baseline
31,1,1,55,1.892,1.341,50,Baseline
31,2,2,50,1.223,2.195,47,Baseline
31,1,1,20,3.026,1,47,Baseline
31,2,2,40,1.531,0.891,44,Baseline
31,1,1,30,3.168,2.161,44,Baseline
31,2,2,50,1.751,0.495,41,Baseline
31,2,2,40,1.832,0.851,41,Baseline
31,2,2,30,2.032,0.906,38,Baseline
31,1,2,15,1.967,1.646,38,Baseline
31,2,1,20,3.746,3.365,41,Baseline
31,1,1,50,1.392,0.721,44,Baseline
31,2,2,40,1.857,0.341,44,Baseline
31,1,1,60,1.648,0.471,41,Baseline
31,2,2,40,1.697,1.556,41,Baseline
31,1,1,35,2.738,1.581,38,Baseline
31,2,2,35,1.717,2.16,38,Baseline
31,1,1,30,3.377,1.445,35,Baseline
31,1,1,50,1.707,0.357,35,Baseline
31,2,1,20,1.637,0.93,32,Baseline
31,2,2,20,1.487,1.706,35,Baseline
31,1,1,65,1.467,0.61,35,Baseline
31,2,1,45,2.157,1.391,32,Baseline
31,2,2,35,1.982,0.545,35,Baseline
31,2,1,20,2.002,0.722,35,Baseline
31,1,1,65,1.472,0.266,38,Baseline
31,1,1,45,1.667,2.126,38,Baseline
31,1,1,43,1.877,1.251,35,Baseline
31,1,1,45,1.449,2.119,53,Baseline
31,1,2,45,1.294,0.725,53,Baseline
31,2,2,75,1.341,1.889,56,Baseline
31,2,2,80,1.077,1.552,56,Baseline
31,1,1,35,1.389,0.931,53,Baseline
31,1,1,80,0.907,0.871,53,Baseline
31,2,2,30,1.337,0.829,50,Baseline
31,1,1,75,1.162,1.566,50,Baseline
31,1,1,80,0.973,2.228,47,Baseline
31,1,1,75,1.021,1.479,47,Baseline
31,2,2,65,0.978,0.431,44,Baseline
31,1,1,60,1.052,1.21,44,Baseline
31,1,1,30,1.463,0.995,41,Baseline
31,1,1,30,1.447,1.341,41,Baseline
31,1,2,35,1.868,0.4,38,Baseline
31,1,1,40,1.787,0.4,41,Baseline
31,2,2,40,1.457,2.556,41,Baseline
31,2,2,60,1.542,1.996,38,Baseline
31,1,1,75,1.397,0.511,38,Baseline
31,2,2,55,1.677,1.205,35,Baseline
31,1,NaN,NaN,NaN,NaN,35,Baseline
31,1,2,50,1.487,0.585,32,Baseline
31,1,1,45,1.296,0.836,35,Baseline
31,2,2,76,1.182,0.97,35,Baseline
31,2,2,35,1.762,0.346,32,Baseline
31,1,2,25,1.427,1.033,32,Baseline
31,1,2,30,1.498,2.685,35,Baseline
31,1,2,23,1.507,2.331,38,Baseline
31,1,1,45,1.592,0.561,41,Baseline
31,1,1,35,1.576,0.936,41,Baseline
31,2,2,45,1.248,1.576,38,Baseline
31,1,1,45,2.157,1.862,38,Baseline
31,2,2,35,1.212,2.366,35,Baseline
31,1,1,76,0.932,3.486,35,Baseline
31,2,2,45,0.936,1.391,32,Baseline
31,1,1,45,1.147,1.36,32,Baseline
31,2,1,25,1.122,1.964,29,Baseline
31,2,2,20,1.433,1.37,32,Baseline
31,1,1,30,1.157,2.365,32,Baseline
31,1,2,25,1.708,1.165,29,Baseline
31,2,NaN,NaN,NaN,NaN,32,Baseline
31,1,2,45,1.003,1.921,35,Baseline
31,2,2,50,0.977,0.764,38,Baseline
31,2,2,35,1.197,2.244,38,Baseline
31,1,2,50,1.102,1.495,35,Baseline
31,1,1,65,1.017,1.001,38,Baseline
31,1,2,45,1.102,0.432,38,Baseline
31,2,2,35,1.036,0.715,41,Baseline
31,1,2,65,1.496,1.561,41,Baseline
31,2,1,45,1.232,1.561,44,Baseline
31,1,1,NaN,0.799,NaN,53,Slow
31,1,1,55,0.821,1.59,53,Slow
31,1,1,65,0.94,1.086,50,Slow
31,2,2,76,0.898,0.98,50,Slow
31,1,1,75,0.972,1.211,47,Slow
31,1,1,80,0.827,1.48,47,Slow
31,1,1,45,1.108,1.106,44,Slow
31,1,1,65,1.167,0.781,44,Slow
31,2,2,65,1.128,0.666,41,Slow
31,2,NaN,NaN,NaN,NaN,41,Slow
31,1,1,86,0.677,1.34,44,Slow
31,1,2,65,1.322,2.032,44,Slow
31,1,1,65,0.758,1.245,47,Slow
