Schweizer Nährwertdatenbank – Generische Lebensmittel V6.5 (27.06.2023),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korrigierte Version vom 17.08.2023 (Korrektur: Nährstoff ""Zink"", Lebensmittel 13420 ""Bier, alkoholfrei"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,ID V 4.0,ID SwissFIR,Name,Synonyme,Kategorie,Dichte,Bezugseinheit,"Energie, Kilojoule (kJ)",Herleitung des Wertes,Quelle,"Energie, Kalorien (kcal)",Herleitung des Wertes,Quelle,"Fett, total (g)",Herleitung des Wertes,Quelle,"Fettsäuren, gesättigt (g)",Herleitung des Wertes,Quelle,"Fettsäuren, einfach ungesättigt (g)",Herleitung des Wertes,Quelle,"Fettsäuren, mehrfach ungesättigt (g)",Herleitung des Wertes,Quelle,Cholesterin (mg),Herleitung des Wertes,Quelle,"Kohlenhydrate, verfügbar (g)",Herleitung des Wertes,Quelle,Zucker (g),Herleitung des Wertes,Quelle,Stärke (g),Herleitung des Wertes,Quelle,Nahrungsfasern (g),Herleitung des Wertes,Quelle,Protein (g),Herleitung des Wertes,Quelle,Salz (NaCl) (g),Herleitung des Wertes,Quelle,Alkohol (g),Herleitung des Wertes,Quelle,Wasser (g),Herleitung des Wertes,Quelle,"Vitamin A-Aktivität, RE (µg-RE)",Herleitung des Wertes,Quelle,"Vitamin A-Aktivität, RAE (µg-RE)",Herleitung des Wertes,Quelle,Retinol (µg),Herleitung des Wertes,Quelle,Betacarotin-Aktivität (µg-BCE),Herleitung des Wertes,Quelle,Betacarotin (µg),Herleitung des Wertes,Quelle,Vitamin B1 (Thiamin) (mg),Herleitung des Wertes,Quelle,Vitamin B2 (Riboflavin) (mg),Herleitung des Wertes,Quelle,Vitamin B6 (Pyridoxin) (mg),Herleitung des Wertes,Quelle,Vitamin B12 (Cobalamin) (µg),Herleitung des Wertes,Quelle,Niacin (mg),Herleitung des Wertes,Quelle,Folat (µg),Herleitung des Wertes,Quelle,Pantothensäure (mg),Herleitung des Wertes,Quelle,Vitamin C (Ascorbinsäure) (mg),Herleitung des Wertes,Quelle,Vitamin D (Calciferol) (µg),Herleitung des Wertes,Quelle,Vitamin E (α-Tocopherol) (mg),Herleitung des Wertes,Quelle,Kalium (K) (mg),Herleitung des Wertes,Quelle,Natrium (Na) (mg),Herleitung des Wertes,Quelle,Chlorid (Cl) (mg),Herleitung des Wertes,Quelle,Calcium (Ca) (mg),Herleitung des Wertes,Quelle,Magnesium (Mg) (mg),Herleitung des Wertes,Quelle,Phosphor (P) (mg),Herleitung des Wertes,Quelle,Eisen (Fe) (mg),Herleitung des Wertes,Quelle,Jod (I) (µg),Herleitung des Wertes,Quelle,Zink (Zn)  (mg),Herleitung des Wertes,Quelle,Selen (Se) (µg),Herleitung des Wertes,Quelle,Geänderter Eintrag
1091,3799,,Salami,,Fleisch- und Wurstwaren/Rohwurstware,,pro 100g essbarer Anteil,1520,Automatisierte Berechnung,,367,Automatisierte Berechnung,,30.1,-,1032,11.3,-,1032,13.4,-,1032,2.7,-,1032,84,-,1032,Sp.,-,1032,Sp.,-,1032,0,Schätzung,1003,0,Schätzung,1003,24.1,-,1032,3.9,Automatisierte Berechnung,,0,Schätzung,1003,40.2,-,1032,5,Automatisierte Berechnung,,5,Automatisierte Berechnung,,5,-,1032;1690,4,Automatisierte Berechnung,,4,Schätzung,,0.81,-,1032;1673;1690,0.24,-,1032;1673;1690,0.3,-,1032;1673;1690,0.98,-,1032;1690,7.81,-,1032;1673;1690,3,Schätzung,,1,-,1032,18.6,-,1032,1.7,-,1032,Sp.,-,1032,390,-,1032,1560,-,1032,2550,-,1032,Sp.,-,1032,18,-,1032,200,-,1032,1.3,-,1032,0.9,Schätzung,,3,-,1032,13,-,1032,Nein
1094,4313,,Salami (Billiglinie),,Fleisch- und Wurstwaren/Rohwurstware,,pro 100g essbarer Anteil,1750,Automatisierte Berechnung,,422,Automatisierte Berechnung,,37.1,-,1032,13.6,-,1032,15.7,-,1032,3.1,-,1032,76,-,1032,Sp.,-,1032,Sp.,-,1032,0,Schätzung,1003,0,Schätzung,1003,22,-,1032,3.8,Automatisierte Berechnung,,0,Schätzung,1003,36,-,1032,0,Automatisierte Berechnung,,0,Automatisierte Berechnung,,Sp.,-,1003,2,Automatisierte Berechnung,,2,Schätzung,,0.47,-,1032,0.15,-,1032,0.24,-,1032,1.1,-,1032,5.9,-,1032,2.1,Schätzung,,0.9,-,1032,13.7,-,1032,2.3,-,1032,Sp.,-,1032,330,-,1032,1530,-,1032,2410,-,1032,Sp.,-,1032,17,-,1032,180,-,1032,1.2,-,1032,0.6,Schätzung,,2.7,-,1032,12,-,1032,Nein
1201,4705,,"Salatsauce französisch, hausgemacht (mit Rapsöl)",,Fette und Öle/Salatsaucen,1.1,pro 100 ml,1770,Automatisierte Berechnung,,430,Automatisierte Berechnung,,46.9,Berechnung anhand von Zutaten,,5.3,Berechnung anhand von Zutaten,,19.9,Berechnung anhand von Zutaten,,19.6,Berechnung anhand von Zutaten,,48,Berechnung anhand von Zutaten,,0.8,Berechnung anhand von Zutaten,,0.5,Berechnung anhand von Zutaten,,0,Berechnung anhand von Zutaten,,0.4,Berechnung anhand von Zutaten,,0.9,Berechnung anhand von Zutaten,,1.3,Automatisierte Berechnung,,0,Berechnung anhand von Zutaten,,51,Automatisierte Berechnung,,4,Automatisierte Berechnung,,3,Automatisierte Berechnung,,3,Berechnung anhand von Zutaten,,5,Automatisierte Berechnung,,5,Berechnung anhand von Zutaten,,0.02,Berechnung anhand von Zutaten,,0.02,Berechnung anhand von Zutaten,,0.03,Berechnung anhand von Zutaten,,0.16,Berechnung anhand von Zutaten,,0.09,Berechnung anhand von Zutaten,,4.4,Berechnung anhand von Zutaten,,0.18,Berechnung anhand von Zutaten,,0,Berechnung anhand von Zutaten,,0.2,Berechnung anhand von Zutaten,,20.21,Berechnung anhand von Zutaten,,39,Berechnung anhand von Zutaten,,510,Berechnung anhand von Zutaten,,730,Berechnung anhand von Zutaten,,16,Berechnung anhand von Zutaten,,12,Berechnung anhand von Zutaten,,35,Berechnung anhand von Zutaten,,0.4,Berechnung anhand von Zutaten,,5.9,Berechnung anhand von Zutaten,,0.2,Berechnung anhand von Zutaten,,k.A.,,,Ja
1200,4708,,"Salatsauce italienisch, hausgemacht (mit Olivenöl)",,Fette und Öle/Salatsaucen,1.1,pro 100 ml,1910,Automatisierte Berechnung,,464,Automatisierte Berechnung,,50.7,Berechnung anhand von Zutaten,,6,Berechnung anhand von Zutaten,,38.1,Berechnung anhand von Zutaten,,3.8,Berechnung anhand von Zutaten,,0,Berechnung anhand von Zutaten,,1.4,Berechnung anhand von Zutaten,,0.3,Berechnung anhand von Zutaten,,1,Berechnung anhand von Zutaten,,0.1,Berechnung anhand von Zutaten,,0.4,Berechnung anhand von Zutaten,,0.7,Automatisierte Berechnung,,0,Berechnung anhand von Zutaten,,47.3,Automatisierte Berechnung,,7,Automatisierte Berechnung,,4,Automatisierte Berechnung,,0,Berechnung anhand von Zutaten,,44,Automatisierte Berechnung,,44,Berechnung anhand von Zutaten,,0.01,Berechnung anhand von Zutaten,,0,Berechnung anhand von Zutaten,,0.05,Berechnung anhand von Zutaten,,0,Berechnung anhand von Zutaten,,0.03,Berechnung anhand von Zutaten,,0.1,Berechnung anhand von Zutaten,,0.03,Berechnung anhand von Zutaten,,1.3,Berechnung anhand von Zutaten,,0,Berechnung anhand von Zutaten,,14.59,Berechnung anhand von Zutaten,,39,Berechnung anhand von Zutaten,,290,Berechnung anhand von Zutaten,,490,Berechnung anhand von Zutaten,,5.5,Berechnung anhand von Zutaten,,5.6,Berechnung anhand von Zutaten,,14,Berechnung anhand von Zutaten,,0.2,Berechnung anhand von Zutaten,,3,Berechnung anhand von Zutaten,,0.2,Berechnung anhand von Zutaten,,k.A.,,,Ja
13503,,,"Salatsauce, französisch",,Fette und Öle/Salatsaucen,1.1,pro 100g essbarer Anteil,1480,Automatisierte Berechnung,,360,Automatisierte Berechnung,,37.4,Berechnung anhand von Zutaten,,4.2,Berechnung anhand von Zutaten,,12.2,Berechnung anhand von Zutaten,,18.8,Berechnung anhand von Zutaten,,75,Berechnung anhand von Zutaten,,4.5,Berechnung anhand von Zutaten,,4.3,Berechnung anhand von Zutaten,,0,Berechnung anhand von Zutaten,,0.3,Berechnung anhand von Zutaten,,1.4,Berechnung anhand von Zutaten,,2,Automatisierte Berechnung,,0,Berechnung anhand von Zutaten,,53,Berechnung anhand von Zutaten,,26,Automatisierte Berechnung,,26,Automatisierte Berechnung,,26,Berechnung anhand von Zutaten,,3,Automatisierte Berechnung,,3,Berechnung anhand von Zutaten,,0.02,Berechnung anhand von Zutaten,,0.03,Berechnung anhand von Zutaten,,0.02,Berechnung anhand von Zutaten,,0.16,Berechnung anhand von Zutaten,,0.06,Berechnung anhand von Zutaten,,7.2,Berechnung anhand von Zutaten,,0.23,Berechnung anhand von Zutaten,,0.1,Berechnung anhand von Zutaten,,0.3,Berechnung anhand von Zutaten,,19,Berechnung anhand von Zutaten,,27,Berechnung anhand von Zutaten,,810,Berechnung anhand von Zutaten,,1210,Berechnung anhand von Zutaten,,18,Berechnung anhand von Zutaten,,7.4,Berechnung anhand von Zutaten,,46,Berechnung anhand von Zutaten,,0.5,Berechnung anhand von Zutaten,,8.8,Berechnung anhand von Zutaten,,0.3,Berechnung anhand von Zutaten,,k.A.,,,Ja
13502,,,"Salatsauce, italienisch",,Fette und Öle/Salatsaucen,1.1,pro 100g essbarer Anteil,1270,Automatisierte Berechnung,,309,Automatisierte Berechnung,,32.1,Berechnung anhand von Zutaten,,3.2,Berechnung anhand von Zutaten,,15.4,Berechnung anhand von Zutaten,,11.8,Berechnung anhand von Zutaten,,0,Berechnung anhand von Zutaten,,4.9,Berechnung anhand von Zutaten,,4.1,Berechnung anhand von Zutaten,,0,Berechnung anhand von Zutaten,,0.1,Berechnung anhand von Zutaten,,0.1,Berechnung anhand von Zutaten,,2,Automatisierte Berechnung,,0,Berechnung anhand von Zutaten,,59.4,Berechnung anhand von Zutaten,,1,Automatisierte Berechnung,,1,Automatisierte Berechnung,,0,Berechnung anhand von Zutaten,,8,Automatisierte Berechnung,,8,Berechnung anhand von Zutaten,,0,Berechnung anhand von Zutaten,,0,Berechnung anhand von Zutaten,,0.17,Berechnung anhand von Zutaten,,0,Berechnung anhand von Zutaten,,0.01,Berechnung anhand von Zutaten,,1,Berechnung anhand von Zutaten,,0.01,Berechnung anhand von Zutaten,,0.1,Berechnung anhand von Zutaten,,0,Berechnung anhand von Zutaten,,13.57,Berechnung anhand von Zutaten,,26,Berechnung anhand von Zutaten,,800,Berechnung anhand von Zutaten,,1210,Berechnung anhand von Zutaten,,6.3,Berechnung anhand von Zutaten,,3.3,Berechnung anhand von Zutaten,,5.8,Berechnung anhand von Zutaten,,0.2,Berechnung anhand von Zutaten,,3.4,Berechnung anhand von Zutaten,,0.1,Berechnung anhand von Zutaten,,k.A.,,,Ja
461,4421,1000943,"Salbei, roh",,Gemüse/Kräuter,,pro 100g essbarer Anteil,246,Automatisierte Berechnung,,59,Automatisierte Berechnung,,2.1,-,9,1.1,-,9,0.3,-,9,0.3,-,9,0,-,9,6.9,-,9,6.8,-,22,0.1,-,9,2.9,-,9,1.7,-,9,0,Automatisierte Berechnung,,0,-,9,85,-,9,471,Automatisierte Berechnung,,235,Automatisierte Berechnung,,0,Schätzung,1698,2824,Automatisierte Berechnung,,2780,-,125,0.12,-,9,0.06,-,9,0.54,-,5,0,-,9,0.92,-,9,0,-,9,0,-,9,0,-,9,0,-,9,0.75,-,5,170,-,9,2,-,9,32,-,9,270,-,9,69,-,9,15,-,9,4.5,-,9,1,-,9,0.8,-,9,k.A.,,,Nein
1089,4312,,Salsiz,,Fleisch- und Wurstwaren/Rohwurstware,,pro 100g essbarer Anteil,1720,Automatisierte Berechnung,,415,Automatisierte Berechnung,,34.9,-,1032,13.6,-,1032,15.7,-,1032,3,-,1032,80,-,1032,Sp.,-,1032,Sp.,-,1032,0,Schätzung,1003,0,Schätzung,1003,25.2,-,1032,3.9,Automatisierte Berechnung,,0,Schätzung,1003,34.4,-,1032,0,Automatisierte Berechnung,,0,Automatisierte Berechnung,,Sp.,-,1003,2,Automatisierte Berechnung,,2,Schätzung,,0.42,-,1032,0.15,-,1032,0.34,-,1032,1.7,-,1032,6.9,-,1032,2.1,Schätzung,,0.9,-,1032,7,-,1032,1.1,-,1032,Sp.,-,1032,400,-,1032,1540,-,1032,2520,-,1032,16,-,1032,15,-,1032,150,-,1032,2.2,-,1032,0.6,Schätzung,,4,-,1032,12,-,1032,Nein
1687,,,"Saltimbocca, gebraten in HOLL-Rapsöl",,Fleisch und Innereien/Kalb,,pro 100g essbarer Anteil,905,Automatisierte Berechnung,,216,Automatisierte Berechnung,,11.2,Berechnung anhand von Zutaten,,1.8,Berechnung anhand von Zutaten,,7.2,Berechnung anhand von Zutaten,,1.2,Berechnung anhand von Zutaten,,85,Berechnung anhand von Zutaten,,0.1,Berechnung anhand von Zutaten,,0.1,Berechnung anhand von Zutaten,,0,Berechnung anhand von Zutaten,,0,Berechnung anhand von Zutaten,,28.8,Berechnung anhand von Zutaten,,1.7,Automatisierte Berechnung,,0,Berechnung anhand von Zutaten,,59.9,Automatisierte Berechnung,,8,Automatisierte Berechnung,,5,Automatisierte Berechnung,,3,Berechnung anhand von Zutaten,,26,Automatisierte Berechnung,,26,Berechnung anhand von Zutaten,,0.21,Berechnung anhand von Zutaten,,0.3,Berechnung anhand von Zutaten,,0.31,Berechnung anhand von Zutaten,,0.85,Berechnung anhand von Zutaten,,10.09,Berechnung anhand von Zutaten,,12.4,Berechnung anhand von Zutaten,,1.19,Berechnung anhand von Zutaten,,1,Berechnung anhand von Zutaten,,0.1,Berechnung anhand von Zutaten,,0.61,Berechnung anhand von Zutaten,,340,Berechnung anhand von Zutaten,,670,Berechnung anhand von Zutaten,,1130,Berechnung anhand von Zutaten,,9.1,Berechnung anhand von Zutaten,,30,Berechnung anhand von Zutaten,,250,Berechnung anhand von Zutaten,,3,Berechnung anhand von Zutaten,,0.2,Berechnung anhand von Zutaten,,3.1,Berechnung anhand von Zutaten,,k.A.,,,Ja
14088,,,"Salz, Himalayasalz",,"Verschiedenes/Salz, Gewürze und Aromen",,pro 100g essbarer Anteil,0,Automatisierte Berechnung,,0,Automatisierte Berechnung,,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,95,Automatisierte Berechnung,,0,Schätzung,2265,3.6,Schätzung,2265,0,Automatisierte Berechnung,,0,Automatisierte Berechnung,,0,Schätzung,2265,0,Automatisierte Berechnung,,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,k.A.,,,0,Schätzung,2265,0,Schätzung,2265,0,-,2272,38000,-,2272,58300,-,2272,140,-,2272,k.A.,,,Sp.,-,2272,24,-,2272,0,-,2272,0,-,2272,k.A.,,,Nein
14087,,,"Salz, Meersalz, Fleur de sel",,"Verschiedenes/Salz, Gewürze und Aromen",,pro 100g essbarer Anteil,0,Automatisierte Berechnung,,0,Automatisierte Berechnung,,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,95,Automatisierte Berechnung,,0,Schätzung,2265,3.8,-,1660,0,Automatisierte Berechnung,,0,Automatisierte Berechnung,,0,Schätzung,2265,0,Automatisierte Berechnung,,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,k.A.,,,0,Schätzung,2265,0,Schätzung,2265,140,-,2272,37900,-,2272,57900,-,2272,110,-,2272,420,-,1660,Sp.,-,2272,Sp.,-,2272,3.8,-,2272,0,-,2272,k.A.,,,Nein
14086,,,"Salz, Meersalz, Standard, weiss, ohne zugesetztes Jod und Fluor ",,"Verschiedenes/Salz, Gewürze und Aromen",,pro 100g essbarer Anteil,0,Automatisierte Berechnung,,0,Automatisierte Berechnung,,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,99,Automatisierte Berechnung,,0,Schätzung,2265,0.3,Schätzung,2265,0,Automatisierte Berechnung,,0,Automatisierte Berechnung,,0,Schätzung,2265,0,Automatisierte Berechnung,,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,0,Schätzung,2265,k.A.,,,0,Schätzung,2265,0,Schätzung,2265,17,-,2272,39700,-,2272,57900,-,2272,30,-,2272,37,-,2238,Sp.,-,2272,Sp.,-,2272,1.8,-,2272,0,-,2272,0,-,2238,Ja
1170,4157,,"Samen, Kerne, Nüsse (Durchschnitt), ungesalzen",,"Nüsse, Samen und Ölfrüchte",,pro 100g essbarer Anteil,2540,Automatisierte Berechnung,,614,Automatisierte Berechnung,,52.8,Berechnung anhand von Zutaten,,8.9,Berechnung anhand von Zutaten,,21.2,Berechnung anhand von Zutaten,,18.5,Berechnung anhand von Zutaten,,0,Berechnung anhand von Zutaten,,9.1,Berechnung anhand von Zutaten,,3.7,Berechnung anhand von Zutaten,,2.7,Berechnung anhand von Zutaten,,9.7,Berechnung anhand von Zutaten,,20.9,Berechnung anhand von Zutaten,,0,Automatisierte Berechnung,,0,Berechnung anhand von Zutaten,,10.6,Automatisierte Berechnung,,4,Automatisierte Berechnung,,2,Automatisierte Berechnung,,0,Berechnung anhand von Zutaten,,23,Automatisierte Berechnung,,23,Berechnung anhand von Zutaten,,0.52,Berechnung anhand von Zutaten,,0.22,Berechnung anhand von Zutaten,,0.35,Berechnung anhand von Zutaten,,0,Berechnung anhand von Zutaten,,2.89,Berechnung anhand von Zutaten,,90.3,Berechnung anhand von Zutaten,,0.86,Berechnung anhand von Zutaten,,1.2,Berechnung anhand von Zutaten,,0,Berechnung anhand von Zutaten,,7.93,Berechnung anhand von Zutaten,,690,Berechnung anhand von Zutaten,,9.1,Berechnung anhand von Zutaten,,41,Berechnung anhand von Zutaten,,170,Berechnung anhand von Zutaten,,260,Berechnung anhand von Zutaten,,530,Berechnung anhand von Zutaten,,4.5,Berechnung anhand von Zutaten,,5.1,Berechnung anhand von Zutaten,,4,Berechnung anhand von Zutaten,,27,Berechnung anhand von Zutaten,,Ja
10562,,,"Samosa, frittiert",,Gerichte/Asiatische Gerichte,,pro 100g essbarer Anteil,1590,Automatisierte Berechnung,,382,Automatisierte Berechnung,,25.3,Berechnung anhand von Zutaten,,7.9,Berechnung anhand von Zutaten,,12.9,Berechnung anhand von Zutaten,,3.3,Berechnung anhand von Zutaten,,0,Berechnung anhand von Zutaten,,30.8,Berechnung anhand von Zutaten,,2.2,Berechnung anhand von Zutaten,,28.1,Berechnung anhand von Zutaten,,3.3,Berechnung anhand von Zutaten,,6.2,Berechnung anhand von Zutaten,,0.8,Automatisierte Berechnung,,0,Berechnung anhand von Zutaten,,34.8,Automatisierte Berechnung,,21,Automatisierte Berechnung,,11,Automatisierte Berechnung,,0,Berechnung anhand von Zutaten,,127,Automatisierte Berechnung,,127,Berechnung anhand von Zutaten,,0.18,Berechnung anhand von Zutaten,,0.06,Berechnung anhand von Zutaten,,0.13,Berechnung anhand von Zutaten,,0,Berechnung anhand von Zutaten,,0.9,Berechnung anhand von Zutaten,,21.9,Berechnung anhand von Zutaten,,0.36,Berechnung anhand von Zutaten,,9.8,Berechnung anhand von Zutaten,,0,Berechnung anhand von Zutaten,,2.29,Berechnung anhand von Zutaten,,230,Berechnung anhand von Zutaten,,330,Berechnung anhand von Zutaten,,530,Berechnung anhand von Zutaten,,15,Berechnung anhand von Zutaten,,26,Berechnung anhand von Zutaten,,88,Berechnung anhand von Zutaten,,1.1,Berechnung anhand von Zutaten,,2.7,Berechnung anhand von Zutaten,,0.6,Berechnung anhand von Zutaten,,0.9,Berechnung anhand von Zutaten,,Ja
10561,,,"Samosa, gebacken",,Gerichte/Asiatische Gerichte,,pro 100g essbarer Anteil,1470,Automatisierte Berechnung,,353,Automatisierte Berechnung,,21,Berechnung anhand von Zutaten,,8,Berechnung anhand von Zutaten,,9.3,Berechnung anhand von Zutaten,,2.8,Berechnung anhand von Zutaten,,0,Berechnung anhand von Zutaten,,32.7,Berechnung anhand von Zutaten,,2.3,Berechnung anhand von Zutaten,,29.9,Berechnung anhand von Zutaten,,3.5,Berechnung anhand von Zutaten,,6.6,Berechnung anhand von Zutaten,,0.9,Automatisierte Berechnung,,0,Berechnung anhand von Zutaten,,36.6,Automatisierte Berechnung,,23,Automatisierte Berechnung,,11,Automatisierte Berechnung,,0,Berechnung anhand von Zutaten,,135,Automatisierte Berechnung,,135,Berechnung anhand von Zutaten,,0.19,Berechnung anhand von Zutaten,,0.06,Berechnung anhand von Zutaten,,0.13,Berechnung anhand von Zutaten,,0,Berechnung anhand von Zutaten,,0.96,Berechnung anhand von Zutaten,,23.3,Berechnung anhand von Zutaten,,0.38,Berechnung anhand von Zutaten,,10.4,Berechnung anhand von Zutaten,,0,Berechnung anhand von Zutaten,,2.11,Berechnung anhand von Zutaten,,240,Berechnung anhand von Zutaten,,350,Berechnung anhand von Zutaten,,560,Berechnung anhand von Zutaten,,16,Berechnung anhand von Zutaten,,28,Berechnung anhand von Zutaten,,94,Berechnung anhand von Zutaten,,1.1,Berechnung anhand von Zutaten,,2.8,Berechnung anhand von Zutaten,,0.7,Berechnung anhand von Zutaten,,0.9,Berechnung anhand von Zutaten,,Ja
1551,,,Sandwich (Baguette) mit Aufschnitt,,Gerichte/Sandwiches,,pro 100g essbarer Anteil,657,Automatisierte Berechnung,,157,Automatisierte Berechnung,,7,Berechnung anhand von Zutaten,,1.9,Berechnung anhand von Zutaten,,2.6,Berechnung anhand von Zutaten,,2.1,Berechnung anhand von Zutaten,,14,Berechnung anhand von Zutaten,,17.3,Berechnung anhand von Zutaten,,1.8,Berechnung anhand von Zutaten,,15.1,Berechnung anhand von Zutaten,,1.5,Berechnung anhand von Zutaten,,5.3,Berechnung anhand von Zutaten,,0.8,Automatisierte Berechnung,,0,Berechnung anhand von Zutaten,,69,Automatisierte Berechnung,,33,Automatisierte Berechnung,,17,Automatisierte Berechnung,,1,Berechnung anhand von Zutaten,,193,Automatisierte Berechnung,,193,Berechnung anhand von Zutaten,,0.1,Berechnung anhand von Zutaten,,0.05,Berechnung anhand von Zutaten,,0.09,Berechnung anhand von Zutaten,,0.16,Berechnung anhand von Zutaten,,0.78,Berechnung anhand von Zutaten,,14.8,Berechnung anhand von Zutaten,,0.23,Berechnung anhand von Zutaten,,11.8,Berechnung anhand von Zutaten,,0.1,Berechnung anhand von Zutaten,,1.84,Berechnung anhand von Zutaten,,160,Berechnung anhand von Zutaten,,330,Berechnung anhand von Zutaten,,510,Berechnung anhand von Zutaten,,14,Berechnung anhand von Zutaten,,14,Berechnung anhand von Zutaten,,62,Berechnung anhand von Zutaten,,0.6,Berechnung anhand von Zutaten,,1.7,Berechnung anhand von Zutaten,,0.5,Berechnung anhand von Zutaten,,k.A.,,,Ja
1505,,,Sandwich (Baguette) mit Fleischkäse,,Gerichte/Sandwiches,,pro 100g essbarer Anteil,922,Automatisierte Berechnung,,220,Automatisierte Berechnung,,9.3,Berechnung anhand von Zutaten,,2.2,Berechnung anhand von Zutaten,,3.2,Berechnung anhand von Zutaten,,3.2,Berechnung anhand von Zutaten,,70,Berechnung anhand von Zutaten,,25.1,Berechnung anhand von Zutaten,,1.1,Berechnung anhand von Zutaten,,23.7,Berechnung anhand von Zutaten,,1.6,Berechnung anhand von Zutaten,,8,Berechnung anhand von Zutaten,,1.2,Automatisierte Berechnung,,0,Berechnung anhand von Zutaten,,56.3,Automatisierte Berechnung,,33,Automatisierte Berechnung,,25,Automatisierte Berechnung,,17,Berechnung anhand von Zutaten,,91,Automatisierte Berechnung,,91,Berechnung anhand von Zutaten,,0.11,Berechnung anhand von Zutaten,,0.07,Berechnung anhand von Zutaten,,0.1,Berechnung anhand von Zutaten,,0.24,Berechnung anhand von Zutaten,,0.77,Berechnung anhand von Zutaten,,17.4,Berechnung anhand von Zutaten,,0.52,Berechnung anhand von Zutaten,,9.9,Berechnung anhand von Zutaten,,0.6,Berechnung anhand von Zutaten,,2.94,Berechnung anhand von Zutaten,,150,Berechnung anhand von Zutaten,,460,Berechnung anhand von Zutaten,,680,Berechnung anhand von Zutaten,,17,Berechnung anhand von Zutaten,,15,Berechnung anhand von Zutaten,,94,Berechnung anhand von Zutaten,,0.8,Berechnung anhand von Zutaten,,4.9,Berechnung anhand von Zutaten,,0.7,Berechnung anhand von Zutaten,,k.A.,,,Ja
1559,,,Sandwich (Baguette) mit Halbhartkäse,,Gerichte/Sandwiches,,pro 100g essbarer Anteil,749,Automatisierte Berechnung,,179,Automatisierte Berechnung,,7.6,Berechnung anhand von Zutaten,,2.8,Berechnung anhand von Zutaten,,1.9,Berechnung anhand von Zutaten,,2.3,Berechnung anhand von Zutaten,,17,Berechnung anhand von Zutaten,,20.1,Berechnung anhand von Zutaten,,1.4,Berechnung anhand von Zutaten,,18.5,Berechnung anhand von Zutaten,,1.6,Berechnung anhand von Zutaten,,6.7,Berechnung anhand von Zutaten,,1.1,Automatisierte Berechnung,,0,Berechnung anhand von Zutaten,,64.2,Automatisierte Berechnung,,71,Automatisierte Berechnung,,53,Automatisierte Berechnung,,34,Berechnung anhand von Zutaten,,222,Automatisierte Berechnung,,222,Berechnung anhand von Zutaten,,0.06,Berechnung anhand von Zutaten,,0.07,Berechnung anhand von Zutaten,,0.08,Berechnung anhand von Zutaten,,0.19,Berechnung anhand von Zutaten,,0.4,Berechnung anhand von Zutaten,,14.5,Berechnung anhand von Zutaten,,0.19,Berechnung anhand von Zutaten,,8,Berechnung anhand von Zutaten,,0.1,Berechnung anhand von Zutaten,,2.25,Berechnung anhand von Zutaten,,150,Berechnung anhand von Zutaten,,440,Berechnung anhand von Zutaten,,480,Berechnung anhand von Zutaten,,110,Berechnung anhand von Zutaten,,17,Berechnung anhand von Zutaten,,110,Berechnung anhand von Zutaten,,0.7,Berechnung anhand von Zutaten,,2.9,Berechnung anhand von Zutaten,,0.8,Berechnung anhand von Zutaten,,k.A.,,,Ja
